serial,name,value,notes
37-12937,CC_a0,-9.352579e-005,source_file CTDMO-Q_SBE_37IM_SN_37-12937_Calibration_Files_2024-01-11.zip > 12937.cal
37-12937,CC_a1,3.029970e-004,
37-12937,CC_a2,-4.090194e-006,
37-12937,CC_a3,1.914846e-007,
37-12937,CC_g,-9.834405e-001,
37-12937,CC_h,1.417367e-001,
37-12937,CC_i,-1.269270e-004,
37-12937,CC_j,3.171577e-005,
37-12937,CC_ctcor,3.250000e-006,
37-12937,CC_cpcor,-9.570000e-008,
37-12937,CC_wbotc,4.743571e-007,
37-12937,CC_pa0,4.355424e-001,
37-12937,CC_pa1,4.471628e-003,
37-12937,CC_pa2,-2.785949e-011,
37-12937,CC_ptca0,5.261724e+005,
37-12937,CC_ptca1,3.312106e+000,
37-12937,CC_ptca2,5.660296e-002,
37-12937,CC_ptcb0,2.520175e+001,
37-12937,CC_ptcb1,3.500000e-004,
37-12937,CC_ptcb2,0.000000e+000,
37-12937,CC_ptempa0,1.312847e+002,
37-12937,CC_ptempa1,-6.379180e-002,
37-12937,CC_ptempa2,-4.878354e-007,
37-12937,CC_p_range,1450,
