serial,name,value,notes
37-12607,CC_a0,-1.186700e-004,source_file: 12607.cal
37-12607,CC_a1,3.037936e-004,
37-12607,CC_a2,-3.922494e-006,
37-12607,CC_a3,1.867696e-007,
37-12607,CC_g,-9.868362e-001,
37-12607,CC_h,1.509387e-001,
37-12607,CC_i,-9.367357e-005,
37-12607,CC_j,3.116990e-005,
37-12607,CC_ctcor,3.250000e-006,
37-12607,CC_cpcor,-9.570000e-008,
37-12607,CC_wbotc,3.258783e-007,
37-12607,CC_pa0,-6.002917e-002,
37-12607,CC_pa1,4.494142e-003,
37-12607,CC_pa2,-1.485825e-011,
37-12607,CC_ptca0,5.248304e+005,
37-12607,CC_ptca1,-7.452031e-002,
37-12607,CC_ptca2,-2.173538e-002,
37-12607,CC_ptcb0,2.554038e+001,
37-12607,CC_ptcb1,2.750000e-004,
37-12607,CC_ptcb2,0.000000e+000,
37-12607,CC_ptempa0,-6.591847e+001,
37-12607,CC_ptempa1,5.151877e-002,
37-12607,CC_ptempa2,-4.155579e-007,
37-12607,CC_p_range,1450,
