serial,name,value,notes
721-2083,CC_k0,-1.3602640000197224,source_file PHSEN-G_SeapHOx_SN_721-2083_Calibration_Files_2024-07-22.zip > 721-2083 ISFET pH.cal
721-2083,CC_k2,-1.028340e-03,
721-2083,CC_f,"[7.143104443963e-07, 2.145076681716e-08, -4.261642617446e-11, 3.615976467026e-14, -1.427911621836e-17, 2.152413690027e-21]",
