serial,name,value,notes
1154,CC_dark_counts_cdom,48,date in filename comes from dev file
1154,CC_scale_factor_cdom,0.31149,Original scale factor (0.07310) corrected by Sea-Bird with the new value of 0.31149 = 0.07310 * 5.62 * 0.75821
1154,CC_dark_counts_chlorophyll_a,50,
1154,CC_scale_factor_chlorophyll_a,.0127,
1154,CC_dark_counts_volume_scatter,47,
1154,CC_scale_factor_volume_scatter,1.810E-06,
1154,CC_depolarization_ratio,0.039,Constant
1154,CC_measurement_wavelength,700,[nm]; Constant
1154,CC_scattering_angle,124,[degrees]; Constant
1154,CC_angular_resolution,1.076,Erroneously named constant; this coefficient scales the particulate scattering at 124 degrees to total backscatter from particles
