serial,name,value,notes
1004,CC_angular_resolution,1.076,Constant; source_file FLORT-D_BBFL2W_SN_1004_Calibration_Files_2025-02-14.zip > BBFL2W-1004.dev
1004,CC_dark_counts_cdom,48,
1004,CC_dark_counts_chlorophyll_a,58,
1004,CC_dark_counts_volume_scatter,64.8,
1004,CC_depolarization_ratio,0.039,Constant
1004,CC_measurement_wavelength,700,Constant
1004,CC_scale_factor_cdom,9.037E-02,
1004,CC_scale_factor_chlorophyll_a,1.246E-02,
1004,CC_scale_factor_volume_scatter,1.773E-06,
1004,CC_scattering_angle,124,Constant
