serial,name,value,notes
1222,CC_angular_resolution,1.076,Constant
1222,CC_dark_counts_cdom,47,
1222,CC_dark_counts_chlorophyll_a,49,
1222,CC_dark_counts_volume_scatter,64,
1222,CC_depolarization_ratio,0.039,Constant
1222,CC_measurement_wavelength,700,Constant
1222,CC_scale_factor_cdom,0.1274743665919415,New cdom scaling factor = old scaling factor (0.0792) * scaling factor (5.62) * correction factor (0.28639231863102)
1222,CC_scale_factor_chlorophyll_a,0.0119,
1222,CC_scale_factor_volume_scatter,2.094E-06,
1222,CC_scattering_angle,124,Constant
