serial,name,value,notes
1303,CC_dark_counts_cdom,52,date in filename comes from dev file
1303,CC_scale_factor_cdom,9.105E-02,
1303,CC_dark_counts_chlorophyll_a,52,
1303,CC_scale_factor_chlorophyll_a,1.212E-02,
1303,CC_dark_counts_volume_scatter,42.675,
1303,CC_scale_factor_volume_scatter,1.872E-06,
1303,CC_depolarization_ratio,0.039,Constant
1303,CC_measurement_wavelength,700,[nm]; Constant
1303,CC_scattering_angle,124,[degrees]; Constant
1303,CC_angular_resolution,1.076,Erroneously named constant; this coefficient scales the particulate scattering at 124 degrees to total backscatter from particles
