serial,name,value,notes
1299,CC_angular_resolution,1.076,Constant; source_file FLORT-D_BBFL2W_SN_1299_Calibration_Files_2025-02-03.zip > BBFL2W-1299.dev
1299,CC_dark_counts_cdom,48,
1299,CC_dark_counts_chlorophyll_a,48,
1299,CC_dark_counts_volume_scatter,47.575,
1299,CC_depolarization_ratio,0.039,Constant
1299,CC_measurement_wavelength,700,Constant
1299,CC_scale_factor_cdom,9.074E-02,
1299,CC_scale_factor_chlorophyll_a,7.254E-03,
1299,CC_scale_factor_volume_scatter,1.784E-06,
1299,CC_scattering_angle,124,Constant
