serial,name,value,notes
1216,CC_angular_resolution,1.076,Constant
1216,CC_dark_counts_cdom,51,
1216,CC_dark_counts_chlorophyll_a,46,
1216,CC_dark_counts_volume_scatter,49,
1216,CC_depolarization_ratio,0.039,Constant
1216,CC_measurement_wavelength,700,Constant
1216,CC_scale_factor_cdom,0.128118176524224,New cdom scaling factor = old scaling factor (0.0796) * scaling factor (5.62) * correction factor (0.28639231863102)
1216,CC_scale_factor_chlorophyll_a,0.0114,
1216,CC_scale_factor_volume_scatter,1.864E-06,
1216,CC_scattering_angle,124,Constant
