serial,name,value,notes
1214,CC_angular_resolution,1.076,Constant; source_file FLORT-D_BBFL2W_SN_1214_Calibration_Files_2023-10-30.zip > BBFL2W-1214.dev
1214,CC_dark_counts_cdom,34,
1214,CC_dark_counts_chlorophyll_a,50,
1214,CC_dark_counts_volume_scatter,50,
1214,CC_depolarization_ratio,0.039,Constant
1214,CC_measurement_wavelength,700,Constant
1214,CC_scale_factor_cdom,9.077E-02,This calibration not affected by CDOM calibration correction
1214,CC_scale_factor_chlorophyll_a,1.210E-02,
1214,CC_scale_factor_volume_scatter,1.982E-06,
1214,CC_scattering_angle,124,Constant
