serial,name,value,notes
1153,CC_angular_resolution,1.076,Constant
1153,CC_dark_counts_cdom,45,
1153,CC_dark_counts_chlorophyll_a,53,
1153,CC_dark_counts_volume_scatter,50,
1153,CC_depolarization_ratio,0.039,Constant
1153,CC_measurement_wavelength,700,Constant
1153,CC_scale_factor_cdom,0.12651,Original scale factor (0.07860) corrected by Sea-Bird with the new value of 0.12651 = 0.07860 * 5.62 * 0.28639
1153,CC_scale_factor_chlorophyll_a,0.0069,
1153,CC_scale_factor_volume_scatter,1.86e-06,
1153,CC_scattering_angle,124,Constant
