serial,name,value,notes
37-13625,CC_a0,-1.203024e-04,source_file CTDMO-S_SBE_37IM_SN_37-13625_Calibration_Files_2025-10-03.zip > 13625.cal
37-13625,CC_a1,3.013627e-04,
37-13625,CC_a2,-3.680984e-06,
37-13625,CC_a3,1.822348e-07,
37-13625,CC_g,-9.715553e-01,
37-13625,CC_h,1.357156e-01,
37-13625,CC_i,-2.073634e-04,
37-13625,CC_j,3.457733e-05,
37-13625,CC_ctcor,3.250000e-06,
37-13625,CC_cpcor,-9.570000e-08,
37-13625,CC_wbotc,6.221825e-08,
37-13625,CC_pa0,7.848910e-03,
37-13625,CC_pa1,5.021930e-04,
37-13625,CC_pa2,-4.301097e-12,
37-13625,CC_ptca0,5.242261e+05,
37-13625,CC_ptca1,1.347258e+00,
37-13625,CC_ptca2,-3.051506e-02,
37-13625,CC_ptcb0,2.498900e+01,
37-13625,CC_ptcb1,-2.000000e-04,
37-13625,CC_ptcb2,0.000000e+00,
37-13625,CC_ptempa0,-8.318305e+01,
37-13625,CC_ptempa1,4.709541e-02,
37-13625,CC_ptempa2,-3.410394e-07,
37-13625,CC_p_range,160,
