serial,name,value,notes
37-12337,CC_a0,-1.489599e-004,source_file CTDMO-S_SBE_37IM_SN_37-12337_Calibration_Files_2023-11-09.zip > 12337.cal
37-12337,CC_a1,3.121987e-004,
37-12337,CC_a2,-4.758597e-006,
37-12337,CC_a3,2.119395e-007,
37-12337,CC_cpcor,-9.570000e-008,
37-12337,CC_ctcor,3.250000e-006,
37-12337,CC_g,-9.973982e-001,
37-12337,CC_h,1.744897e-001,
37-12337,CC_i,-2.299738e-004,
37-12337,CC_j,4.727696e-005,
37-12337,CC_p_range,160,
37-12337,CC_pa0,5.220708e-002,
37-12337,CC_pa1,5.199507e-004,
37-12337,CC_pa2,-7.246445e-012,
37-12337,CC_ptca0,5.253920e+005,
37-12337,CC_ptca1,6.883501e+000,
37-12337,CC_ptca2,-1.093245e-001,
37-12337,CC_ptcb0,2.543800e+001,
37-12337,CC_ptcb1,-4.000000e-004,
37-12337,CC_ptcb2,0.000000e+000,
37-12337,CC_ptempa0,-7.797879e+001,
37-12337,CC_ptempa1,4.988038e-002,
37-12337,CC_ptempa2,-6.043208e-007,
37-12337,CC_wbotc,3.482517e-008,
