serial,name,value,notes
37-12585,CC_a0,-1.150709e-004,source_file CTDMO-S_SBE_37IM_SN_37-12585_Calibration_Files_2023-11-09.zip > 12585.cal
37-12585,CC_a1,3.087631e-004,
37-12585,CC_a2,-4.609542e-006,
37-12585,CC_a3,2.056024e-007,
37-12585,CC_cpcor,-9.570000e-008,
37-12585,CC_ctcor,3.250000e-006,
37-12585,CC_g,-1.020589e+000,
37-12585,CC_h,1.549926e-001,
37-12585,CC_i,3.701848e-005,
37-12585,CC_j,2.279696e-005,
37-12585,CC_p_range,160,
37-12585,CC_pa0,5.078595e-002,
37-12585,CC_pa1,4.925856e-004,
37-12585,CC_pa2,-5.262012e-012,
37-12585,CC_ptca0,5.246548e+005,
37-12585,CC_ptca1,1.040594e+001,
37-12585,CC_ptca2,-2.585360e-001,
37-12585,CC_ptcb0,2.514438e+001,
37-12585,CC_ptcb1,-1.250000e-004,
37-12585,CC_ptcb2,0.000000e+000,
37-12585,CC_ptempa0,-7.445805e+001,
37-12585,CC_ptempa1,4.885852e-002,
37-12585,CC_ptempa2,-4.128618e-007,
37-12585,CC_wbotc,3.899884e-007,
