serial,name,value,notes
37-13618,CC_a0,-2.346616e-04,source_file CTDMO-S_SBE_37IM_SN_37-13618_Calibration_Files_2025-11-26.zip > 13618.cal
37-13618,CC_a1,3.307067e-04,
37-13618,CC_a2,-6.174897e-06,
37-13618,CC_a3,2.499261e-07,
37-13618,CC_g,-1.007497e+00,
37-13618,CC_h,1.419097e-01,
37-13618,CC_i,-3.433100e-05,
37-13618,CC_j,2.439732e-05,
37-13618,CC_ctcor,3.250000e-06,
37-13618,CC_cpcor,-9.570000e-08,
37-13618,CC_wbotc,3.441213e-07,
37-13618,CC_pa0,1.377419e-03,
37-13618,CC_pa1,4.996640e-04,
37-13618,CC_pa2,-3.153012e-12,
37-13618,CC_ptca0,5.249039e+05,
37-13618,CC_ptca1,9.798729e-01,
37-13618,CC_ptca2,-3.839688e-02,
37-13618,CC_ptcb0,2.513038e+01,
37-13618,CC_ptcb1,-3.250000e-04,
37-13618,CC_ptcb2,0.000000e+00,
37-13618,CC_ptempa0,-8.427394e+01,
37-13618,CC_ptempa1,4.669438e-02,
37-13618,CC_ptempa2,-1.898979e-07,
37-13618,CC_p_range,160,
