serial,name,value,notes
37-13559,CC_a0,-8.976594e-005,source_file CTDMO-S_SBE_37IM_SN_37-13559_Calibration_Files_2023-11-03.zip > 13559.cal
37-13559,CC_a1,2.992621e-004,
37-13559,CC_a2,-3.759733e-006,
37-13559,CC_a3,1.851764e-007,
37-13559,CC_cpcor,-9.570000e-008,
37-13559,CC_ctcor,3.250000e-006,
37-13559,CC_g,-9.782148e-001,
37-13559,CC_h,1.316766e-001,
37-13559,CC_i,-6.666568e-005,
37-13559,CC_j,2.288423e-005,
37-13559,CC_p_range,160,
37-13559,CC_pa0,-3.164982e-003,
37-13559,CC_pa1,4.920185e-004,
37-13559,CC_pa2,-4.603168e-012,
37-13559,CC_ptca0,5.245757e+005,
37-13559,CC_ptca1,4.466219e-001,
37-13559,CC_ptca2,-3.294399e-002,
37-13559,CC_ptcb0,2.503774e+001,
37-13559,CC_ptcb1,-6.516291e-004,
37-13559,CC_ptcb2,0.000000e+000,
37-13559,CC_ptempa0,-7.694298e+001,
37-13559,CC_ptempa1,4.959280e-002,
37-13559,CC_ptempa2,-4.204997e-007,
37-13559,CC_wbotc,-5.808349e-007,
