serial,name,value,notes
37-13635,CC_a0,-1.112951e-004,source_file CTDMO-S_SBE_37IM_SN_37-13635_Calibration_Files_2024-07-10.zip > 13635.cal
37-13635,CC_a1,3.061707e-004,
37-13635,CC_a2,-4.401597e-006,
37-13635,CC_a3,2.020254e-007,
37-13635,CC_g,-9.848373e-001,
37-13635,CC_h,1.428935e-001,
37-13635,CC_i,-2.127575e-004,
37-13635,CC_j,3.704486e-005,
37-13635,CC_ctcor,3.250000e-006,
37-13635,CC_cpcor,-9.570000e-008,
37-13635,CC_wbotc,2.536653e-007,
37-13635,CC_pa0,-6.929316e-002,
37-13635,CC_pa1,4.977657e-004,
37-13635,CC_pa2,-4.847750e-012,
37-13635,CC_ptca0,5.243114e+005,
37-13635,CC_ptca1,-6.127623e+000,
37-13635,CC_ptca2,-8.609187e-003,
37-13635,CC_ptcb0,2.516800e+001,
37-13635,CC_ptcb1,-4.000000e-004,
37-13635,CC_ptcb2,0.000000e+000,
37-13635,CC_ptempa0,-7.570829e+001,
37-13635,CC_ptempa1,4.839003e-002,
37-13635,CC_ptempa2,-2.998895e-007,
37-13635,CC_p_range,160,
