serial,name,value,notes
37-13562,CC_a0,-2.239280e-004,source_file CTDMO-S_SBE_37IM_SN_37-13562_Calibration_Files_2024-07-02.zip > 13562.cal
37-13562,CC_a1,3.288659e-004,
37-13562,CC_a2,-6.060530e-006,
37-13562,CC_a3,2.480195e-007,
37-13562,CC_g,-9.765327e-001,
37-13562,CC_h,1.349575e-001,
37-13562,CC_i,-1.794367e-004,
37-13562,CC_j,3.384495e-005,
37-13562,CC_ctcor,3.250000e-006,
37-13562,CC_cpcor,-9.570000e-008,
37-13562,CC_wbotc,-2.166560e-007,
37-13562,CC_pa0,-6.265047e-002,
37-13562,CC_pa1,5.025985e-004,
37-13562,CC_pa2,-4.331839e-012,
37-13562,CC_ptca0,5.241525e+005,
37-13562,CC_ptca1,-4.465616e+000,
37-13562,CC_ptca2,-5.263758e-002,
37-13562,CC_ptcb0,2.518925e+001,
37-13562,CC_ptcb1,-3.500000e-004,
37-13562,CC_ptcb2,0.000000e+000,
37-13562,CC_ptempa0,-8.332999e+001,
37-13562,CC_ptempa1,4.687448e-002,
37-13562,CC_ptempa2,-2.402975e-007,
37-13562,CC_p_range,160,
