serial,name,value,notes
37-13625,CC_a0,-1.996305e-004,source_file CTDMO-S_SBE_37IM_SN_37-13625_Calibration_Files_2024-06-02.zip > 13625.cal
37-13625,CC_a1,3.202739e-004,
37-13625,CC_a2,-5.183890e-006,
37-13625,CC_a3,2.220462e-007,
37-13625,CC_g,-9.694551e-001,
37-13625,CC_h,1.432074e-001,
37-13625,CC_i,-7.282918e-005,
37-13625,CC_j,2.828572e-005,
37-13625,CC_ctcor,3.250000e-006,
37-13625,CC_cpcor,-9.570000e-008,
37-13625,CC_wbotc,-3.202790e-008,
37-13625,CC_pa0,4.090678e-002,
37-13625,CC_pa1,5.022592e-004,
37-13625,CC_pa2,-4.250082e-012,
37-13625,CC_ptca0,5.241713e+005,
37-13625,CC_ptca1,6.677514e+000,
37-13625,CC_ptca2,-1.380497e-001,
37-13625,CC_ptcb0,2.498900e+001,
37-13625,CC_ptcb1,-2.000000e-004,
37-13625,CC_ptcb2,0.000000e+000,
37-13625,CC_ptempa0,-8.262130e+001,
37-13625,CC_ptempa1,4.656471e-002,
37-13625,CC_ptempa2,-2.132508e-007,
37-13625,CC_p_range,160,
