serial,name,value,notes
37-13602,CC_a0,-1.245200e-004,source_file CTDMO-S_SBE_37IM_SN_37-13602_Calibration_Files_2024-05-31.zip > 13602.cal
37-13602,CC_a1,3.071721e-004,
37-13602,CC_a2,-4.382828e-006,
37-13602,CC_a3,2.008578e-007,
37-13602,CC_g,-9.749721e-001,
37-13602,CC_h,1.311357e-001,
37-13602,CC_i,-8.007858e-005,
37-13602,CC_j,2.446218e-005,
37-13602,CC_ctcor,3.250000e-006,
37-13602,CC_cpcor,-9.570000e-008,
37-13602,CC_wbotc,1.527837e-007,
37-13602,CC_pa0,7.355262e-002,
37-13602,CC_pa1,4.893947e-004,
37-13602,CC_pa2,-4.046196e-012,
37-13602,CC_ptca0,5.247005e+005,
37-13602,CC_ptca1,8.915399e+000,
37-13602,CC_ptca2,-9.663688e-002,
37-13602,CC_ptcb0,2.501362e+001,
37-13602,CC_ptcb1,1.246883e-004,
37-13602,CC_ptcb2,0.000000e+000,
37-13602,CC_ptempa0,-8.332130e+001,
37-13602,CC_ptempa1,4.769674e-002,
37-13602,CC_ptempa2,-3.418346e-007,
37-13602,CC_p_range,160,
