serial,name,value,notes
37-13378,CC_a0,-4.654448e-005,source_file CTDMO-S_SBE_37IM_SN_37-13378_Calibration_Files_2023-11-03.zip > 13378.cal
37-13378,CC_a1,2.911576e-004,
37-13378,CC_a2,-3.194821e-006,
37-13378,CC_a3,1.689772e-007,
37-13378,CC_cpcor,-9.570000e-008,
37-13378,CC_ctcor,3.250000e-006,
37-13378,CC_g,-9.864644e-001,
37-13378,CC_h,1.371089e-001,
37-13378,CC_i,-1.680314e-004,
37-13378,CC_j,3.341835e-005,
37-13378,CC_p_range,160,
37-13378,CC_pa0,-1.405299e-002,
37-13378,CC_pa1,4.989742e-004,
37-13378,CC_pa2,-4.356466e-012,
37-13378,CC_ptca0,5.240137e+005,
37-13378,CC_ptca1,8.787101e-001,
37-13378,CC_ptca2,-9.802887e-002,
37-13378,CC_ptcb0,2.509200e+001,
37-13378,CC_ptcb1,-6.000000e-004,
37-13378,CC_ptcb2,0.000000e+000,
37-13378,CC_ptempa0,-7.582536e+001,
37-13378,CC_ptempa1,4.825993e-002,
37-13378,CC_ptempa2,-7.885809e-008,
37-13378,CC_wbotc,1.543480e-007,
