serial,name,value,notes
37-13576,CC_a0,-1.529827e-004,source_file CTDMO-S_SBE_37IM_SN_37-13576_Calibration_Files_2024-07-26.zip > 13576.cal
37-13576,CC_a1,3.134161e-004,
37-13576,CC_a2,-4.834412e-006,
37-13576,CC_a3,2.115569e-007,
37-13576,CC_g,-1.008396e+000,
37-13576,CC_h,1.387329e-001,
37-13576,CC_i,-2.747758e-004,
37-13576,CC_j,3.909584e-005,
37-13576,CC_ctcor,3.250000e-006,
37-13576,CC_cpcor,-9.570000e-008,
37-13576,CC_wbotc,1.450310e-006,
37-13576,CC_pa0,-6.282120e-002,
37-13576,CC_pa1,4.988303e-004,
37-13576,CC_pa2,-4.465281e-012,
37-13576,CC_ptca0,5.221711e+005,
37-13576,CC_ptca1,-3.855054e+000,
37-13576,CC_ptca2,-8.228991e-002,
37-13576,CC_ptcb0,2.506237e+001,
37-13576,CC_ptcb1,-1.525000e-003,
37-13576,CC_ptcb2,0.000000e+000,
37-13576,CC_ptempa0,-7.670372e+001,
37-13576,CC_ptempa1,5.031888e-002,
37-13576,CC_ptempa2,-6.462962e-007,
37-13576,CC_p_range,160,
