serial,name,value,notes
37-13619,CC_a0,-2.183996e-004,source_file CTDMO-S_SBE_37IM_SN_37-13619_Calibration_Files_2024-07-02.zip > 13619.cal
37-13619,CC_a1,3.333126e-004,
37-13619,CC_a2,-6.612641e-006,
37-13619,CC_a3,2.596479e-007,
37-13619,CC_g,-9.874850e-001,
37-13619,CC_h,1.422213e-001,
37-13619,CC_i,-1.265606e-004,
37-13619,CC_j,3.054093e-005,
37-13619,CC_ctcor,3.250000e-006,
37-13619,CC_cpcor,-9.570000e-008,
37-13619,CC_wbotc,5.057824e-007,
37-13619,CC_pa0,-8.801659e-003,
37-13619,CC_pa1,5.065803e-004,
37-13619,CC_pa2,-5.985977e-012,
37-13619,CC_ptca0,5.249471e+005,
37-13619,CC_ptca1,8.394614e-001,
37-13619,CC_ptca2,-8.439526e-002,
37-13619,CC_ptcb0,2.513538e+001,
37-13619,CC_ptcb1,-1.325000e-003,
37-13619,CC_ptcb2,0.000000e+000,
37-13619,CC_ptempa0,-7.735017e+001,
37-13619,CC_ptempa1,4.885861e-002,
37-13619,CC_ptempa2,-3.627457e-007,
37-13619,CC_p_range,160,
