serial,name,value,notes
37-12585,CC_a0,-9.402254e-05,source_file CTDMO-S_SBE_37IM_SN_37-12585_Calibration_Files_2025-12-21.zip > 12585.cal
37-12585,CC_a1,3.037067e-04,
37-12585,CC_a2,-4.205153e-06,
37-12585,CC_a3,1.948330e-07,
37-12585,CC_g,-9.754752e-01,
37-12585,CC_h,1.475237e-01,
37-12585,CC_i,3.127762e-04,
37-12585,CC_j,6.806167e-06,
37-12585,CC_ctcor,3.250000e-06,
37-12585,CC_cpcor,-9.570000e-08,
37-12585,CC_wbotc,3.899884e-07,
37-12585,CC_pa0,2.811911e-02,
37-12585,CC_pa1,4.922754e-04,
37-12585,CC_pa2,-4.613209e-12,
37-12585,CC_ptca0,5.245980e+05,
37-12585,CC_ptca1,3.464184e+00,
37-12585,CC_ptca2,-4.135076e-02,
37-12585,CC_ptcb0,2.514438e+01,
37-12585,CC_ptcb1,-1.250000e-04,
37-12585,CC_ptcb2,0.000000e+00,
37-12585,CC_ptempa0,-7.445791e+01,
37-12585,CC_ptempa1,4.885835e-02,
37-12585,CC_ptempa2,-4.128233e-07,
37-12585,CC_p_range,160,
