serial,name,value,notes
37-13615,CC_a0,-4.996439e-005,source_file CTDMO-S_SBE_37IM_SN_37-13615_Calibration_Files_2024-07-03.zip > 13615.cal
37-13615,CC_a1,2.990802e-004,
37-13615,CC_a2,-4.037350e-006,
37-13615,CC_a3,1.891126e-007,
37-13615,CC_g,-9.682005e-001,
37-13615,CC_h,1.389119e-001,
37-13615,CC_i,-2.510314e-004,
37-13615,CC_j,3.808080e-005,
37-13615,CC_ctcor,3.250000e-006,
37-13615,CC_cpcor,-9.570000e-008,
37-13615,CC_wbotc,6.303682e-008,
37-13615,CC_pa0,-9.956765e-003,
37-13615,CC_pa1,4.994601e-004,
37-13615,CC_pa2,-2.660185e-012,
37-13615,CC_ptca0,5.242540e+005,
37-13615,CC_ptca1,1.971330e+000,
37-13615,CC_ptca2,-1.195466e-001,
37-13615,CC_ptcb0,2.506664e+001,
37-13615,CC_ptcb1,9.273183e-004,
37-13615,CC_ptcb2,0.000000e+000,
37-13615,CC_ptempa0,-7.902935e+001,
37-13615,CC_ptempa1,4.861654e-002,
37-13615,CC_ptempa2,-3.817817e-007,
37-13615,CC_p_range,160,
