serial,name,value,notes
37-12304,CC_a0,3.997752e-006,source_file CTDMO-S_SBE_37IM_SN_37-12304_Calibration_Files_2023-11-03.zip > 12304.cal
37-12304,CC_a1,2.804249e-004,
37-12304,CC_a2,-2.386525e-006,
37-12304,CC_a3,1.472257e-007,
37-12304,CC_cpcor,-9.570000e-008,
37-12304,CC_ctcor,3.250000e-006,
37-12304,CC_g,-9.706850e-001,
37-12304,CC_h,1.703697e-001,
37-12304,CC_i,-2.441114e-004,
37-12304,CC_j,4.778581e-005,
37-12304,CC_p_range,160,
37-12304,CC_pa0,3.897466e-003,
37-12304,CC_pa1,5.043472e-004,
37-12304,CC_pa2,-4.747407e-012,
37-12304,CC_ptca0,5.246558e+005,
37-12304,CC_ptca1,3.534695e+000,
37-12304,CC_ptca2,-1.399136e-001,
37-12304,CC_ptcb0,2.514762e+001,
37-12304,CC_ptcb1,-4.761905e-004,
37-12304,CC_ptcb2,0.000000e+000,
37-12304,CC_ptempa0,-7.715107e+001,
37-12304,CC_ptempa1,4.879176e-002,
37-12304,CC_ptempa2,-5.326369e-007,
37-12304,CC_wbotc,1.395213e-007,
