serial,name,value,notes
16-50058,CC_a0,1.264278e-003,source_file CTDBP-D_SBE_16PlusV2_SN_16-50058_Calibration_Files_2023-11-07.zip > 50058.cal
16-50058,CC_a1,2.705833e-004,
16-50058,CC_a2,-7.971410e-007,
16-50058,CC_a3,1.700792e-007,
16-50058,CC_cpcor,-9.570000e-008,
16-50058,CC_ctcor,3.250000e-006,
16-50058,CC_g,-1.018112e+000,
16-50058,CC_h,1.577545e-001,
16-50058,CC_i,-1.392470e-004,
16-50058,CC_j,3.434243e-005,
16-50058,CC_pa0,3.218423e-002,
16-50058,CC_pa1,1.546815e-003,
16-50058,CC_pa2,4.731394e-012,
16-50058,CC_ptca0,5.253262e+005,
16-50058,CC_ptca1,3.561350e+000,
16-50058,CC_ptca2,-1.180914e-001,
16-50058,CC_ptcb0,2.510963e+001,
16-50058,CC_ptcb1,-6.750000e-004,
16-50058,CC_ptcb2,0.000000e+000,
16-50058,CC_ptempa0,-6.748775e+001,
16-50058,CC_ptempa1,5.101112e+001,
16-50058,CC_ptempa2,-3.097350e-001,
