serial,name,value,notes
16-50156,CC_a0,1.236931e-003,source_file CTDBP-P_SBE_16PlusV2_SN_16-50156_Calibration_Files_2025-01-15.zip > 50156.cal
16-50156,CC_a1,2.776114e-004,
16-50156,CC_a2,-1.346385e-006,
16-50156,CC_a3,1.899886e-007,
16-50156,CC_cpcor,-9.570000e-008,
16-50156,CC_ctcor,3.250000e-006,
16-50156,CC_g,-9.884414e-001,
16-50156,CC_h,1.567625e-001,
16-50156,CC_i,-1.657321e-004,
16-50156,CC_j,3.596942e-005,
16-50156,CC_pa0,3.149756e+000,
16-50156,CC_pa1,3.171568e-003,
16-50156,CC_pa2,9.576663e-011,
16-50156,CC_ptca0,5.256998e+005,
16-50156,CC_ptca1,3.528802e+001,
16-50156,CC_ptca2,6.897589e-001,
16-50156,CC_ptcb0,2.506162e+001,
16-50156,CC_ptcb1,-7.500000e-005,
16-50156,CC_ptcb2,0.000000e+000,
16-50156,CC_ptempa0,2.348245e+002,
16-50156,CC_ptempa1,-1.183429e+002,
16-50156,CC_ptempa2,1.200646e+001,
