serial,name,value,notes
16-50161,CC_a0,1.246652e-003,source_file 50161.cal
16-50161,CC_a1,2.739383e-004,
16-50161,CC_a2,-8.334296e-007,
16-50161,CC_a3,1.710333e-007,
16-50161,CC_cpcor,-9.570000e-008,
16-50161,CC_ctcor,3.250000e-006,
16-50161,CC_g,-9.895826e-001,
16-50161,CC_h,1.567673e-001,
16-50161,CC_i,-1.208269e-004,
16-50161,CC_j,3.375115e-005,
16-50161,CC_pa0,2.831824e+000,
16-50161,CC_pa1,3.203279e-003,
16-50161,CC_pa2,9.284941e-011,
16-50161,CC_ptca0,5.250774e+005,
16-50161,CC_ptca1,2.916084e+001,
16-50161,CC_ptca2,5.382433e-001,
16-50161,CC_ptcb0,2.489725e+001,
16-50161,CC_ptcb1,2.500000e-004,
16-50161,CC_ptcb2,0.000000e+000,
16-50161,CC_ptempa0,1.323706e+002,
16-50161,CC_ptempa1,-3.471008e+001,
16-50161,CC_ptempa2,-5.252101e+000,
