serial,name,value,notes
16-50126,CC_a0,1.238426e-003,source_file 50126.cal
16-50126,CC_a1,2.729423e-004,
16-50126,CC_a2,-5.682107e-007,
16-50126,CC_a3,1.596197e-007,
16-50126,CC_cpcor,-9.570000e-008,
16-50126,CC_ctcor,3.250000e-006,
16-50126,CC_g,-9.820585e-001,
16-50126,CC_h,1.529608e-001,
16-50126,CC_i,-7.805185e-005,
16-50126,CC_j,2.997157e-005,
16-50126,CC_pa0,2.709681e+000,
16-50126,CC_pa1,3.182506e-003,
16-50126,CC_pa2,9.182062e-011,
16-50126,CC_ptca0,5.261769e+005,
16-50126,CC_ptca1,2.691677e+001,
16-50126,CC_ptca2,6.033252e-001,
16-50126,CC_ptcb0,2.504025e+001,
16-50126,CC_ptcb1,-3.500000e-004,
16-50126,CC_ptcb2,0.000000e+000,
16-50126,CC_ptempa0,3.963294e+002,
16-50126,CC_ptempa1,-2.394848e+002,
16-50126,CC_ptempa2,3.505068e+001,
