serial,name,value,notes
16-50158,CC_a0,1.248374e-003,source_file CTDBP-P_SBE_16PlusV2_SN_16-50158_Calibration_Files_2024-01-24.zip > 50158.cal
16-50158,CC_a1,2.769988e-004,
16-50158,CC_a2,-1.391782e-006,
16-50158,CC_a3,1.897126e-007,
16-50158,CC_cpcor,-9.570000e-008,
16-50158,CC_ctcor,3.250000e-006,
16-50158,CC_g,-9.866467e-001,
16-50158,CC_h,1.526096e-001,
16-50158,CC_i,-2.087623e-004,
16-50158,CC_j,3.915877e-005,
16-50158,CC_pa0,2.855574e+000,
16-50158,CC_pa1,3.166880e-003,
16-50158,CC_pa2,9.235938e-011,
16-50158,CC_ptca0,5.257064e+005,
16-50158,CC_ptca1,2.236689e+001,
16-50158,CC_ptca2,7.897912e-001,
16-50158,CC_ptcb0,2.485825e+001,
16-50158,CC_ptcb1,-3.500000e-004,
16-50158,CC_ptcb2,0.000000e+000,
16-50158,CC_ptempa0,4.456284e+002,
16-50158,CC_ptempa1,-2.535051e+002,
16-50158,CC_ptempa2,3.505068e+001,
