serial,name,value,notes
16-50077,CC_a0,1.237598e-003,source_file CTDBP-P_SBE_16PlusV2_SN_16-50077_Calibration_Files_2024-01-24.zip > 50077.cal
16-50077,CC_a1,2.801897e-004,
16-50077,CC_a2,-1.898810e-006,
16-50077,CC_a3,2.112930e-007,
16-50077,CC_cpcor,-9.570000e-008,
16-50077,CC_ctcor,3.250000e-006,
16-50077,CC_g,-9.725146e-001,
16-50077,CC_h,1.500747e-001,
16-50077,CC_i,-9.205439e-005,
16-50077,CC_j,3.065085e-005,
16-50077,CC_pa0,-2.287968e-001,
16-50077,CC_pa1,2.642983e-003,
16-50077,CC_pa2,2.330217e-011,
16-50077,CC_ptca0,5.246678e+005,
16-50077,CC_ptca1,-5.562857e+000,
16-50077,CC_ptca2,7.428838e-002,
16-50077,CC_ptcb0,2.509512e+001,
16-50077,CC_ptcb1,-1.750000e-004,
16-50077,CC_ptcb2,0.000000e+000,
16-50077,CC_ptempa0,-6.136545e+001,
16-50077,CC_ptempa1,4.848837e+001,
16-50077,CC_ptempa2,-6.644518e-001,
