serial,name,value,notes
1537,CC_angular_resolution,1.076,source_file FLORT-K_BBFL2_SN_1537_Calibration_2021-06-15.zip > BBFL2-1537 Charsheets.pdf
1537,CC_dark_counts_cdom,49,
1537,CC_dark_counts_chlorophyll_a,48,
1537,CC_dark_counts_volume_scatter,48,
1537,CC_depolarization_ratio,0.039,
1537,CC_measurement_wavelength,700,
1537,CC_scale_factor_cdom,0.3204389861343229,New cdom scaling factor = old scaling factor (0.0752) * scaling factor (5.62) * correction factor (0.7582129413718173) [ppb counts^-1]
1537,CC_scale_factor_chlorophyll_a,0.0121,
1537,CC_scale_factor_volume_scatter,3.613E-06,
1537,CC_scattering_angle,124,
