serial,name,value,notes
830,CC_angular_resolution,1.076,source_file FLORT-K_BBFL2_SN_830_Calibration_2025-07-17.zip > BBFL2-830.dev
830,CC_dark_counts_cdom,47.84,
830,CC_dark_counts_chlorophyll_a,53.2,
830,CC_dark_counts_volume_scatter,47.6,
830,CC_depolarization_ratio,0.039,
830,CC_measurement_wavelength,700,
830,CC_scale_factor_cdom,9.115E-02,This calibration not affected by CDOM calibration correction
830,CC_scale_factor_chlorophyll_a,1.246E-02,
830,CC_scale_factor_volume_scatter,2.695E-06,
830,CC_scattering_angle,124,
