serial,name,value,notes
253,CC_cal_temp,19.99,date in filename comes from latest caldate within calfile ISUS253J.CAL
253,CC_di,"[37.79288308, 37.97806826, 48.23732752, 56.20029049, 61.27436456, 65.12621641, 68.90399419, 91.38547567, 163.53362382, 381.53362382, 912.34843863, 2006.53362382, 3929.27436456, 6856.53362382, 10713.38547567, 14989.20029049, 18905.34843863, 21879.86695715, 23796.71880901, 24925.08917938, 25650.97806826, 26263.60769789, 26949.79288308, 27849.01510530, 28963.31140160, 30372.97806826, 32069.68177197, 33999.75584604, 36120.82992012, 38379.82992012, 40569.31140160, 42627.79288308, 44353.31140160, 45570.86695715, 46212.49658678, 46177.53362382, 45460.64473493, 44180.64473493, 42472.79288308, 40512.23732752, 38520.57066086, 36627.64473493, 34961.01510530, 33610.64473493, 32575.34843863, 31877.49658678, 31557.82992012, 31553.31140160, 31869.08917938, 32485.79288308, 33377.53362382, 34580.38547567, 36028.57066086, 37657.68177197, 39457.45954975, 41366.20029049, 43302.86695715, 45187.75584604, 47014.94103123, 48541.57066086, 49727.49658678, 50496.68177197, 50691.90399419, 50417.82992012, 49549.08917938, 48154.31140160, 46376.20029049, 44276.86695715, 42003.94103123, 39677.45954975, 37409.86695715, 35243.90399419, 33254.90399419, 31444.53362382, 29840.82992012, 28439.64473493, 27233.57066086, 26191.31140160, 25323.16325345, 24603.45954975, 24018.75584604, 23574.45954975, 23252.34843863, 23047.16325345, 22961.49658678, 22981.86695715, 23101.90399419, 23340.68177197, 23631.38547567, 24007.01510530, 24443.64473493, 24914.31140160, 25385.94103123, 25850.45954975, 26273.31140160, 26627.57066086, 26875.01510530, 26972.01510530, 26921.16325345, 26705.05214234, 26288.49658678, 25724.31140160, 24997.90399419, 24145.90399419, 23237.34843863, 22286.08917938, 21321.45954975, 20389.45954975, 19514.23732752, 18696.38547567, 17972.08917938, 17324.27436456, 16749.05214234, 16258.38547567, 15830.90399419, 15489.20029049, 15225.60769789, 15011.49658678, 14866.20029049, 14790.45954975, 14766.42251271, 14813.31140160, 14920.05214234, 15078.75584604, 15303.60769789, 15591.94103123, 15923.42251271, 16320.90399419, 16761.31140160, 17226.71880901, 17746.12621641, 18299.79288308, 18866.27436456, 19466.82992012, 20060.01510530, 20649.68177197, 21228.53362382, 21781.97806826, 22291.79288308, 22770.75584604, 23180.79288308, 23511.31140160, 23780.05214234, 23957.05214234, 24023.42251271, 24001.64473493, 23863.16325345, 23641.94103123, 23334.31140160, 22946.34843863, 22504.82992012, 22020.68177197, 21492.42251271, 20937.27436456, 20369.42251271, 19773.71880901, 19188.71880901, 18612.01510530, 18052.82992012, 17526.23732752, 17015.12621641, 16526.86695715, 16081.20029049, 15677.45954975, 15293.08917938, 14931.57066086, 14595.75584604, 14268.97806826, 13976.82992012, 13684.45954975, 13393.57066086, 13115.57066086, 12838.86695715, 12590.05214234, 12375.60769789, 12180.57066086, 12012.31140160, 11866.16325345, 11738.20029049, 11645.31140160, 11582.86695715, 11533.94103123, 11509.60769789, 11495.82992012, 11492.38547567, 11492.45954975, 11501.05214234, 11507.49658678, 11516.38547567, 11521.97806826, 11509.57066086, 11487.05214234, 11468.79288308, 11447.31140160, 11427.20029049, 11417.08917938, 11395.71880901, 11373.60769789, 11346.53362382, 11308.20029049, 11283.75584604, 11258.64473493, 11229.57066086, 11197.34843863, 11153.08917938, 11094.64473493, 11035.90399419, 10964.45954975, 10875.60769789, 10782.60769789, 10668.08917938, 10544.75584604, 10412.08917938, 10253.82992012, 10085.42251271, 9919.68177197, 9737.20029049, 9554.08917938, 9363.38547567, 9179.82992012, 9000.64473493, 8827.38547567, 8636.71880901, 8421.42251271, 8177.68177197, 7940.38547567, 7709.82992012, 7506.05214234, 7320.08917938, 7157.86695715, 7013.08917938, 6879.57066086, 6768.42251271, 6662.01510530, 6567.53362382, 6506.01510530, 6453.27436456, 6382.68177197, 6269.49658678, 6135.31140160, 6015.42251271, 5915.38547567, 5825.05214234, 5739.75584604, 5664.12621641, 5605.12621641, 5556.94103123, 5527.12621641, 5497.53362382, 5460.27436456, 5420.08917938, 5404.53362382, 5433.08917938, 5452.49658678, 5392.05214234, 5392.05214234]",
253,CC_eno3,"[-0.00295802, -0.01215454, 0.00668159, 0.01062071, 0.00159599, 0.00026779, 0.00437921, 0.00779938, 0.00378646, 0.00939694, 0.00700140, 0.00936109, 0.01359949, 0.00733430, 0.00611994, 0.00143252, 0.00224008, 0.00084117, 0.00261596, 0.00060598, 0.00248203, 0.00532381, 0.00670809, 0.00582044, 0.00639937, 0.00654869, 0.00647118, 0.00634196, 0.00609071, 0.00591939, 0.00562670, 0.00536405, 0.00505642, 0.00476693, 0.00446326, 0.00414610, 0.00384519, 0.00353346, 0.00322848, 0.00293452, 0.00264653, 0.00236946, 0.00210043, 0.00187278, 0.00163775, 0.00143899, 0.00124708, 0.00107800, 0.00093180, 0.00079060, 0.00067447, 0.00056649, 0.00047517, 0.00039585, 0.00032929, 0.00027121, 0.00022012, 0.00018132, 0.00014069, 0.00010727, 0.00008633, 0.00006427, 0.00004078, 0.00002869, 0.00002105, 0.00001371, 0.00000248, -0.00000223, -0.00000628, -0.00001081, -0.00001174, -0.00000987, -0.00001521, -0.00000909, -0.00001113, -0.00000666, -0.00001056, -0.00001219, -0.00000207, 0.00000040, -0.00001070, -0.00000181, 0.00000057, 0.00001707, 0.00000775, 0.00000573, 0.00000380, 0.00001908, 0.00001065, 0.00001479, 0.00002494, 0.00003485, 0.00002968, 0.00003409, 0.00004282, 0.00003048, 0.00004379, 0.00004289, 0.00004739, 0.00005379, 0.00005661, 0.00005566, 0.00005530, 0.00005766, 0.00005901, 0.00005539, 0.00006169, 0.00006416, 0.00007156, 0.00008695, 0.00008248, 0.00009803, 0.00009843, 0.00009862, 0.00011311, 0.00009298, 0.00011935, 0.00011950, 0.00012398, 0.00012401, 0.00011956, 0.00012552, 0.00014932, 0.00013667, 0.00013165, 0.00013973, 0.00014693, 0.00014437, 0.00015075, 0.00015108, 0.00015281, 0.00016825, 0.00016074, 0.00015791, 0.00017526, 0.00017030, 0.00016952, 0.00016528, 0.00017002, 0.00017067, 0.00017684, 0.00018529, 0.00018152, 0.00019036, 0.00020007, 0.00020016, 0.00020366, 0.00020174, 0.00020912, 0.00021112, 0.00020942, 0.00021121, 0.00021404, 0.00021403, 0.00021212, 0.00021822, 0.00023303, 0.00023601, 0.00023772, 0.00023126, 0.00024151, 0.00024513, 0.00025681, 0.00024566, 0.00025231, 0.00024648, 0.00025804, 0.00027910, 0.00025789, 0.00028136, 0.00026422, 0.00026430, 0.00027252, 0.00025463, 0.00028484, 0.00027712, 0.00028683, 0.00029072, 0.00028657, 0.00030069, 0.00030878, 0.00029325, 0.00028899, 0.00032603, 0.00031662, 0.00031753, 0.00031638, 0.00032451, 0.00033062, 0.00031812, 0.00032727, 0.00032921, 0.00032388, 0.00035276, 0.00034748, 0.00035253, 0.00035864, 0.00039189, 0.00037716, 0.00033824, 0.00034536, 0.00034512, 0.00037657, 0.00035732, 0.00036023, 0.00036311, 0.00038754, 0.00039488, 0.00037067, 0.00039770, 0.00039848, 0.00040151, 0.00038858, 0.00038330, 0.00041063, 0.00039695, 0.00041674, 0.00040617, 0.00043176, 0.00043629, 0.00044747, 0.00042001, 0.00042146, 0.00042138, 0.00044724, 0.00046549, 0.00043232, 0.00042557, 0.00044588, 0.00045876, 0.00043480, 0.00043395, 0.00045411, 0.00046587, 0.00045805, 0.00045731, 0.00045462, 0.00046672, 0.00047335, 0.00045104, 0.00048305, 0.00048999, 0.00050118, 0.00047117, 0.00048440, 0.00048934, 0.00047947, 0.00046297, 0.00048945, 0.00047486, 0.00049508, 0.00049582, 0.00049010, 0.00047133, 0.00053763, 0.00054057]",
253,CC_eswa,"[0.00416345, 0.01265040, 0.01107663, 0.01212599, 0.01917076, 0.01156237, 0.01024723, 0.01425439, 0.01092228, 0.01434840, 0.02892258, 0.03658300, 0.04223094, 0.05135873, 0.05730695, 0.06175295, 0.06606237, 0.06679157, 0.06600040, 0.06672023, 0.06312858, 0.05954266, 0.05334306, 0.04778269, 0.04128067, 0.03536820, 0.02990581, 0.02508223, 0.02091056, 0.01729963, 0.01422995, 0.01163248, 0.00946877, 0.00766252, 0.00616118, 0.00492035, 0.00390192, 0.00308381, 0.00242209, 0.00188225, 0.00146854, 0.00114265, 0.00089252, 0.00069218, 0.00054436, 0.00043147, 0.00035150, 0.00028887, 0.00023018, 0.00019427, 0.00015403, 0.00013326, 0.00010857, 0.00009596, 0.00007536, 0.00006563, 0.00005542, 0.00004031, 0.00003516, 0.00003519, 0.00002629, 0.00002437, 0.00002245, 0.00001638, 0.00001344, 0.00000485, 0.00000618, -0.00000083, 0.00000332, -0.00000137, -0.00000753, -0.00001367, -0.00000179, -0.00000742, -0.00000783, -0.00000717, -0.00000832, -0.00000725, 0.00000069, -0.00001398, -0.00000133, -0.00000433, 0.00000081, -0.00000511, -0.00000478, 0.00000986, 0.00002129, 0.00001589, 0.00001534, 0.00002811, 0.00002018, 0.00002002, 0.00003061, 0.00002066, 0.00002597, 0.00003990, 0.00003541, 0.00003814, 0.00003987, 0.00003866, 0.00003848, 0.00004322, 0.00004835, 0.00005795, 0.00004926, 0.00006110, 0.00005385, 0.00006211, 0.00006314, 0.00004798, 0.00005089, 0.00004820, 0.00006795, 0.00007111, 0.00005848, 0.00008130, 0.00005515, 0.00007407, 0.00007822, 0.00007481, 0.00008124, 0.00009323, 0.00008464, 0.00008154, 0.00008664, 0.00009704, 0.00011318, 0.00009385, 0.00010787, 0.00010011, 0.00011546, 0.00010376, 0.00012444, 0.00012657, 0.00012965, 0.00014033, 0.00013873, 0.00015261, 0.00016649, 0.00015647, 0.00016235, 0.00016103, 0.00016355, 0.00016646, 0.00016223, 0.00016947, 0.00016900, 0.00018639, 0.00019400, 0.00018912, 0.00020596, 0.00020596, 0.00021008, 0.00020822, 0.00022075, 0.00022129, 0.00022237, 0.00022184, 0.00023018, 0.00023333, 0.00023589, 0.00024340, 0.00023591, 0.00025081, 0.00025652, 0.00026058, 0.00027515, 0.00025559, 0.00028240, 0.00027395, 0.00029685, 0.00028075, 0.00028745, 0.00030743, 0.00030485, 0.00031808, 0.00027993, 0.00029894, 0.00033161, 0.00030672, 0.00032829, 0.00034520, 0.00035155, 0.00034125, 0.00034283, 0.00034689, 0.00035339, 0.00036823, 0.00034953, 0.00038245, 0.00035874, 0.00035310, 0.00037990, 0.00035730, 0.00035158, 0.00037495, 0.00037643, 0.00037802, 0.00037817, 0.00041978, 0.00043231, 0.00042887, 0.00038979, 0.00041819, 0.00043809, 0.00043058, 0.00039808, 0.00039640, 0.00046060, 0.00042065, 0.00043014, 0.00044368, 0.00048120, 0.00047247, 0.00048387, 0.00048284, 0.00045902, 0.00048018, 0.00045627, 0.00044797, 0.00045763, 0.00048305, 0.00050295, 0.00051509, 0.00048045, 0.00048521, 0.00050776, 0.00051716, 0.00050823, 0.00052773, 0.00054603, 0.00055708, 0.00053387, 0.00052418, 0.00054811, 0.00055576, 0.00056777, 0.00055819, 0.00055659, 0.00056793, 0.00060065, 0.00052461, 0.00051947, 0.00063248, 0.00061194, 0.00055615, 0.00055443, 0.00061791, 0.00058400, 0.00066333, 0.00059841, 0.00062277, 0.00062954, 0.00066162, 0.00064226, 0.00064627]",
253,CC_lower_wavelength_limit_for_spectra_fit,217,
253,CC_upper_wavelength_limit_for_spectra_fit,240,
253,CC_wl,"[190.40, 191.18, 191.97, 192.75, 193.53, 194.32, 195.11, 195.89, 196.68, 197.46, 198.25, 199.04, 199.82, 200.61, 201.40, 202.18, 202.97, 203.76, 204.55, 205.34, 206.13, 206.92, 207.70, 208.49, 209.28, 210.07, 210.86, 211.65, 212.44, 213.23, 214.03, 214.82, 215.61, 216.40, 217.19, 217.98, 218.78, 219.57, 220.36, 221.15, 221.95, 222.74, 223.53, 224.33, 225.12, 225.91, 226.71, 227.50, 228.30, 229.09, 229.89, 230.68, 231.48, 232.27, 233.07, 233.86, 234.66, 235.46, 236.25, 237.05, 237.84, 238.64, 239.44, 240.24, 241.03, 241.83, 242.63, 243.42, 244.22, 245.02, 245.82, 246.62, 247.41, 248.21, 249.01, 249.81, 250.61, 251.41, 252.21, 253.01, 253.80, 254.60, 255.40, 256.20, 257.00, 257.80, 258.60, 259.40, 260.20, 261.00, 261.80, 262.60, 263.41, 264.21, 265.01, 265.81, 266.61, 267.41, 268.21, 269.01, 269.81, 270.61, 271.42, 272.22, 273.02, 273.82, 274.62, 275.43, 276.23, 277.03, 277.83, 278.63, 279.44, 280.24, 281.04, 281.84, 282.65, 283.45, 284.25, 285.05, 285.86, 286.66, 287.46, 288.26, 289.07, 289.87, 290.67, 291.48, 292.28, 293.08, 293.88, 294.69, 295.49, 296.29, 297.10, 297.90, 298.70, 299.51, 300.31, 301.11, 301.92, 302.72, 303.52, 304.33, 305.13, 305.93, 306.74, 307.54, 308.34, 309.15, 309.95, 310.75, 311.56, 312.36, 313.16, 313.97, 314.77, 315.57, 316.38, 317.18, 317.98, 318.79, 319.59, 320.39, 321.20, 322.00, 322.80, 323.60, 324.41, 325.21, 326.01, 326.82, 327.62, 328.42, 329.22, 330.03, 330.83, 331.63, 332.43, 333.24, 334.04, 334.84, 335.64, 336.45, 337.25, 338.05, 338.85, 339.65, 340.46, 341.26, 342.06, 342.86, 343.66, 344.46, 345.27, 346.07, 346.87, 347.67, 348.47, 349.27, 350.07, 350.87, 351.67, 352.47, 353.27, 354.07, 354.88, 355.68, 356.48, 357.28, 358.07, 358.87, 359.67, 360.47, 361.27, 362.07, 362.87, 363.67, 364.47, 365.27, 366.07, 366.86, 367.66, 368.46, 369.26, 370.06, 370.85, 371.65, 372.45, 373.25, 374.04, 374.84, 375.64, 376.43, 377.23, 378.03, 378.82, 379.62, 380.42, 381.21, 382.01, 382.80, 383.60, 384.39, 385.19, 385.98, 386.78, 387.57, 388.37, 389.16, 389.95, 390.75, 391.54, 392.33, 393.13, 393.92]",
