serial,name,value,notes
1058,CC_cal_temp,20.00,date in filename comes from latest caldate within calfile SNA1058T.CAL
1058,CC_di,"[19.79166667, 24.54166667, 33.33333333, 38.29166667, 44.91666667, 49.83333333, 52.33333333, 52.45833333, 52.12500000, 58.58333333, 94.66666667, 299.79166667, 1040.75000000, 2960.29166667, 6659.25000000, 11974.08333333, 18332.37500000, 24411.79166667, 28805.91666667, 31394.83333333, 32340.29166667, 32535.08333333, 31839.00000000, 31285.95833333, 30689.62500000, 30318.29166667, 30309.58333333, 30665.83333333, 31408.62500000, 32540.54166667, 34019.20833333, 35834.62500000, 37973.12500000, 40326.37500000, 42818.87500000, 45397.54166667, 47783.08333333, 50003.62500000, 51675.54166667, 52978.29166667, 53440.04166667, 53141.12500000, 52012.25000000, 50321.95833333, 48227.70833333, 45994.37500000, 43843.83333333, 42052.33333333, 40571.20833333, 39512.58333333, 38876.20833333, 38616.75000000, 38733.95833333, 39096.83333333, 39527.95833333, 40501.54166667, 41955.20833333, 43315.83333333, 44811.66666667, 46411.79166667, 48039.20833333, 49298.91666667, 51074.54166667, 52817.58333333, 54052.79166667, 55112.66666667, 55789.16666667, 56066.45833333, 55742.08333333, 54918.79166667, 53547.08333333, 51666.00000000, 49319.66666667, 46595.00000000, 44088.70833333, 41550.87500000, 39111.16666667, 36903.95833333, 34890.16666667, 33204.58333333, 31730.79166667, 30479.54166667, 29453.29166667, 28617.95833333, 27956.37500000, 27461.00000000, 27111.66666667, 26911.41666667, 26845.87500000, 26893.50000000, 27061.66666667, 27353.12500000, 27723.83333333, 28200.33333333, 28703.12500000, 29287.00000000, 29922.50000000, 30536.25000000, 31100.87500000, 31641.58333333, 32008.66666667, 32239.12500000, 32302.91666667, 32140.25000000, 31720.79166667, 31123.79166667, 30307.37500000, 29322.25000000, 28189.00000000, 27079.33333333, 25771.16666667, 24770.12500000, 23672.75000000, 22623.45833333, 21702.20833333, 20846.08333333, 20103.45833333, 19441.16666667, 18880.95833333, 18417.25000000, 18051.95833333, 17747.12500000, 17535.04166667, 17390.41666667, 17322.70833333, 17331.00000000, 17407.50000000, 17534.08333333, 17722.04166667, 17952.58333333, 18232.00000000, 18547.37500000, 18916.70833333, 19294.12500000, 19714.58333333, 20112.70833333, 20571.83333333, 21037.20833333, 21510.54166667, 21949.70833333, 22366.87500000, 22746.08333333, 23027.12500000, 23383.29166667, 23619.37500000, 23771.91666667, 23864.54166667, 23860.12500000, 23768.33333333, 23608.54166667, 23359.87500000, 23059.95833333, 22698.83333333, 22243.54166667, 21817.37500000, 21322.25000000, 20772.33333333, 20231.83333333, 19673.91666667, 18879.16666667, 18091.54166667, 17835.41666667, 17457.33333333, 16949.00000000, 16483.91666667, 16025.54166667, 15602.08333333, 15180.95833333, 14777.25000000, 14390.54166667, 14000.37500000, 13616.83333333, 13243.83333333, 12883.83333333, 12555.04166667, 12259.62500000, 11989.00000000, 11750.79166667, 11543.16666667, 11364.79166667, 11213.75000000, 11104.37500000, 11008.62500000, 10939.54166667, 10879.33333333, 10825.87500000, 10784.87500000, 10758.79166667, 10725.87500000, 10695.54166667, 10682.83333333, 10645.37500000, 10606.00000000, 10576.66666667, 10548.62500000, 10543.70833333, 10534.50000000, 10521.20833333, 10514.41666667, 10503.12500000, 10494.95833333, 10484.83333333, 10474.20833333, 10481.83333333, 10478.62500000, 10463.45833333, 10448.79166667, 10431.66666667, 10402.87500000, 10362.91666667, 10313.29166667, 10241.83333333, 10160.50000000, 10074.79166667, 9958.37500000, 9840.00000000, 9706.45833333, 9567.58333333, 9419.58333333, 9273.29166667, 9114.70833333, 8946.04166667, 8769.12500000, 8565.75000000, 8363.33333333, 8133.37500000, 7894.87500000, 7674.79166667, 7463.54166667, 7273.04166667, 7102.91666667, 6945.75000000, 6807.66666667, 6694.16666667, 6585.54166667, 6476.37500000, 6372.54166667, 6262.33333333, 6152.79166667, 6035.12500000, 5898.83333333, 5746.75000000, 5605.70833333, 5479.75000000, 5369.95833333, 5267.50000000, 5173.62500000, 5093.66666667, 5033.37500000, 4979.75000000, 4941.04166667, 4903.16666667, 4859.33333333, 4772.45833333, 4629.00000000, 4393.29166667]",
1058,CC_eno3,"[-0.00420084, -0.00618056, 0.00190329, -0.00114166, -0.00547664, 0.00338635, -0.00290908, 0.00305451, 0.00349562, 0.00522278, 0.00195804, 0.00405438, -0.00089193, 0.00217886, 0.00045969, 0.00065968, -0.00474047, 0.00273924, 0.00175002, 0.00171351, 0.00274786, 0.00465352, 0.00616382, 0.00521915, 0.00554899, 0.00614007, 0.00628262, 0.00640457, 0.00628342, 0.00608878, 0.00585369, 0.00554894, 0.00527029, 0.00495983, 0.00464611, 0.00433395, 0.00401905, 0.00371940, 0.00341390, 0.00312205, 0.00284337, 0.00256936, 0.00230976, 0.00207103, 0.00182519, 0.00161144, 0.00140926, 0.00122792, 0.00106342, 0.00091405, 0.00078360, 0.00065978, 0.00056429, 0.00046763, 0.00038393, 0.00032263, 0.00026141, 0.00020946, 0.00017389, 0.00013201, 0.00010657, 0.00008481, 0.00006079, 0.00004548, 0.00003053, 0.00001900, 0.00001680, 0.00000012, -0.00000329, -0.00000410, -0.00001222, -0.00001561, -0.00001630, -0.00000778, -0.00001179, -0.00001547, -0.00000681, -0.00000479, -0.00000996, -0.00000123, -0.00000260, -0.00000239, 0.00000166, 0.00000055, 0.00001033, 0.00000469, 0.00001546, 0.00001520, 0.00002038, 0.00001881, 0.00002402, 0.00003501, 0.00003421, 0.00002873, 0.00003538, 0.00004215, 0.00003501, 0.00004013, 0.00004602, 0.00005187, 0.00005423, 0.00006302, 0.00006397, 0.00005952, 0.00006596, 0.00007092, 0.00007241, 0.00007450, 0.00007388, 0.00007852, 0.00008325, 0.00009181, 0.00009762, 0.00009529, 0.00009166, 0.00010476, 0.00010786, 0.00009936, 0.00010412, 0.00010684, 0.00010414, 0.00011291, 0.00012029, 0.00012092, 0.00012731, 0.00012814, 0.00012818, 0.00015188, 0.00013835, 0.00013352, 0.00013506, 0.00014976, 0.00014243, 0.00015586, 0.00014936, 0.00015080, 0.00015831, 0.00016783, 0.00017383, 0.00016717, 0.00016919, 0.00017837, 0.00017307, 0.00017184, 0.00018064, 0.00018855, 0.00018203, 0.00019024, 0.00020107, 0.00019599, 0.00019492, 0.00020186, 0.00020398, 0.00020981, 0.00021153, 0.00021495, 0.00020366, 0.00022451, 0.00022006, 0.00022181, 0.00022214, 0.00023907, 0.00023134, 0.00024832, 0.00023551, 0.00024175, 0.00024369, 0.00024705, 0.00026206, 0.00025928, 0.00025060, 0.00025377, 0.00027422, 0.00025473, 0.00026311, 0.00027728, 0.00026611, 0.00028726, 0.00028028, 0.00028593, 0.00030369, 0.00030302, 0.00030331, 0.00030029, 0.00028250, 0.00029819, 0.00030336, 0.00029464, 0.00032642, 0.00031343, 0.00032174, 0.00032268, 0.00032790, 0.00032657, 0.00031873, 0.00031079, 0.00031255, 0.00032961, 0.00034662, 0.00032669, 0.00033943, 0.00033685, 0.00034521, 0.00035355, 0.00034547, 0.00033748, 0.00034908, 0.00036408, 0.00037145, 0.00037442, 0.00038089, 0.00040095, 0.00040323, 0.00039881, 0.00039555, 0.00039326, 0.00038509, 0.00038979, 0.00037997, 0.00039195, 0.00037167, 0.00039026, 0.00040030, 0.00041355, 0.00044225, 0.00041640, 0.00045540, 0.00042645, 0.00044459, 0.00043036, 0.00042808, 0.00045010, 0.00043575, 0.00042060, 0.00044320, 0.00043436, 0.00043430, 0.00047433, 0.00045989, 0.00046009, 0.00048356, 0.00047034, 0.00043366, 0.00049570, 0.00048515, 0.00048697, 0.00046651, 0.00046988, 0.00048465, 0.00049496, 0.00050535, 0.00053458, 0.00054528, 0.00053067, 0.00049126, 0.00045709]",
1058,CC_eswa,"[0.00292477, 0.00864155, 0.00667653, 0.00642376, 0.01110825, 0.00352993, 0.01067244, 0.00003753, 0.00035704, 0.00345835, 0.00815356, 0.01089534, 0.02541663, 0.03882104, 0.05301893, 0.05894468, 0.07341762, 0.06946550, 0.07463828, 0.07745970, 0.07501856, 0.07180150, 0.06798375, 0.06248952, 0.05584357, 0.04787124, 0.04059094, 0.03383213, 0.02801519, 0.02297485, 0.01868870, 0.01514901, 0.01217439, 0.00974298, 0.00775865, 0.00614443, 0.00486193, 0.00382773, 0.00300179, 0.00235913, 0.00184344, 0.00144927, 0.00113151, 0.00088389, 0.00070023, 0.00054596, 0.00043465, 0.00034152, 0.00027455, 0.00021858, 0.00018611, 0.00014848, 0.00012201, 0.00010584, 0.00008434, 0.00007718, 0.00005548, 0.00005190, 0.00003188, 0.00003032, 0.00001923, 0.00001755, 0.00001598, 0.00000808, 0.00001035, 0.00000753, -0.00000498, 0.00000218, -0.00000275, 0.00000027, 0.00000231, -0.00000154, -0.00000489, -0.00000545, -0.00000341, -0.00000135, -0.00000719, -0.00000621, 0.00000183, -0.00000870, -0.00000011, 0.00000570, 0.00000148, 0.00000766, 0.00000553, 0.00000155, 0.00000359, -0.00000340, -0.00000795, -0.00000031, -0.00000643, 0.00000197, 0.00000007, 0.00000180, -0.00000119, 0.00000008, 0.00000883, 0.00000416, 0.00000226, 0.00000282, 0.00000514, 0.00000417, 0.00000343, 0.00000695, 0.00000363, 0.00001391, 0.00001367, 0.00000919, 0.00002116, 0.00001338, 0.00001626, 0.00001617, 0.00001987, 0.00001154, 0.00002727, 0.00002633, 0.00003024, 0.00003444, 0.00003431, 0.00002746, 0.00004097, 0.00001811, 0.00002353, 0.00004473, 0.00002850, 0.00002478, 0.00003985, 0.00002523, 0.00003860, 0.00005594, 0.00006267, 0.00005688, 0.00006798, 0.00005644, 0.00006014, 0.00006917, 0.00005619, 0.00005962, 0.00006361, 0.00007025, 0.00007567, 0.00007643, 0.00008301, 0.00008912, 0.00008954, 0.00008167, 0.00009418, 0.00009834, 0.00009861, 0.00010091, 0.00009415, 0.00010912, 0.00011100, 0.00011208, 0.00012022, 0.00011738, 0.00013819, 0.00013640, 0.00012914, 0.00013072, 0.00014798, 0.00013643, 0.00014357, 0.00013557, 0.00014757, 0.00014685, 0.00015992, 0.00016060, 0.00015926, 0.00014748, 0.00017158, 0.00017362, 0.00015963, 0.00016498, 0.00018367, 0.00018031, 0.00020601, 0.00017954, 0.00019268, 0.00020570, 0.00019271, 0.00016961, 0.00017202, 0.00017417, 0.00020270, 0.00019266, 0.00019452, 0.00021069, 0.00020142, 0.00021534, 0.00021447, 0.00022860, 0.00023293, 0.00023339, 0.00023516, 0.00025284, 0.00026391, 0.00026052, 0.00023569, 0.00026092, 0.00024749, 0.00024883, 0.00025269, 0.00026644, 0.00027146, 0.00028198, 0.00027435, 0.00027084, 0.00026623, 0.00025647, 0.00024832, 0.00025812, 0.00024497, 0.00024995, 0.00026839, 0.00027253, 0.00029459, 0.00026940, 0.00029772, 0.00027152, 0.00030807, 0.00030488, 0.00032239, 0.00031384, 0.00029345, 0.00030511, 0.00028015, 0.00030515, 0.00032558, 0.00033249, 0.00034477, 0.00032474, 0.00032664, 0.00034568, 0.00034512, 0.00035004, 0.00038027, 0.00033144, 0.00033682, 0.00035551, 0.00032593, 0.00032516, 0.00036871, 0.00038431, 0.00039320, 0.00037681, 0.00037251, 0.00037207, 0.00034534, 0.00037820, 0.00039543, 0.00036711, 0.00036534, 0.00034856, 0.00042286, 0.00044491]",
1058,CC_lower_wavelength_limit_for_spectra_fit,217,
1058,CC_upper_wavelength_limit_for_spectra_fit,240,
1058,CC_wl,"[189.06, 189.86, 190.66, 191.46, 192.26, 193.07, 193.87, 194.67, 195.47, 196.28, 197.08, 197.88, 198.69, 199.49, 200.29, 201.10, 201.90, 202.71, 203.51, 204.32, 205.12, 205.92, 206.73, 207.53, 208.34, 209.14, 209.95, 210.76, 211.56, 212.37, 213.17, 213.98, 214.78, 215.59, 216.40, 217.20, 218.01, 218.82, 219.62, 220.43, 221.24, 222.04, 222.85, 223.66, 224.47, 225.27, 226.08, 226.89, 227.70, 228.50, 229.31, 230.12, 230.93, 231.74, 232.55, 233.35, 234.16, 234.97, 235.78, 236.59, 237.40, 238.20, 239.01, 239.82, 240.63, 241.44, 242.25, 243.06, 243.87, 244.68, 245.49, 246.29, 247.10, 247.91, 248.72, 249.53, 250.34, 251.15, 251.96, 252.77, 253.58, 254.39, 255.20, 256.01, 256.82, 257.63, 258.44, 259.25, 260.06, 260.87, 261.68, 262.49, 263.30, 264.11, 264.92, 265.73, 266.54, 267.34, 268.15, 268.96, 269.77, 270.58, 271.39, 272.20, 273.01, 273.82, 274.63, 275.44, 276.25, 277.06, 277.87, 278.68, 279.49, 280.30, 281.11, 281.92, 282.73, 283.54, 284.35, 285.16, 285.96, 286.77, 287.58, 288.39, 289.20, 290.01, 290.82, 291.63, 292.44, 293.25, 294.05, 294.86, 295.67, 296.48, 297.29, 298.10, 298.90, 299.71, 300.52, 301.33, 302.14, 302.94, 303.75, 304.56, 305.37, 306.18, 306.98, 307.79, 308.60, 309.40, 310.21, 311.02, 311.83, 312.63, 313.44, 314.24, 315.05, 315.86, 316.66, 317.47, 318.28, 319.08, 319.89, 320.69, 321.50, 322.30, 323.11, 323.91, 324.72, 325.52, 326.33, 327.13, 327.94, 328.74, 329.54, 330.35, 331.15, 331.96, 332.76, 333.56, 334.37, 335.17, 335.97, 336.77, 337.58, 338.38, 339.18, 339.98, 340.79, 341.59, 342.39, 343.19, 343.99, 344.79, 345.59, 346.39, 347.19, 347.99, 348.79, 349.59, 350.39, 351.19, 351.99, 352.79, 353.59, 354.39, 355.19, 355.99, 356.78, 357.58, 358.38, 359.18, 359.97, 360.77, 361.57, 362.36, 363.16, 363.96, 364.75, 365.55, 366.34, 367.14, 367.93, 368.73, 369.52, 370.32, 371.11, 371.91, 372.70, 373.49, 374.29, 375.08, 375.87, 376.66, 377.46, 378.25, 379.04, 379.83, 380.62, 381.41, 382.20, 382.99, 383.78, 384.57, 385.36, 386.15, 386.94, 387.73, 388.52, 389.30, 390.09, 390.88, 391.67, 392.45, 393.24, 394.03]",
