serial,name,value,notes
1059,CC_cal_temp,20.00,date in filename comes from latest caldate within calfile SNA1059P.cal
1059,CC_di,"[12.04166667, 17.08333333, 18.87500000, 25.29166667, 30.54166667, 31.16666667, 33.37500000, 32.16666667, 34.58333333, 31.25000000, 33.45833333, 47.66666667, 149.91666667, 626.54166667, 2109.16666667, 5469.62500000, 10980.41666667, 17629.54166667, 23744.08333333, 28259.45833333, 30919.54166667, 31966.91666667, 31858.62500000, 31158.04166667, 30147.12500000, 29223.37500000, 28545.37500000, 28164.08333333, 28161.62500000, 28578.91666667, 29357.54166667, 30564.91666667, 32202.29166667, 34199.16666667, 36594.25000000, 39226.45833333, 42054.50000000, 44961.04166667, 47624.58333333, 49959.37500000, 51679.62500000, 52626.20833333, 52687.41666667, 51989.58333333, 50554.58333333, 48717.50000000, 46664.20833333, 44646.33333333, 42799.91666667, 41277.58333333, 40101.62500000, 39296.75000000, 38898.25000000, 38807.45833333, 39064.29166667, 39631.50000000, 40441.41666667, 41489.58333333, 42822.37500000, 44292.83333333, 45963.04166667, 47748.20833333, 49623.62500000, 51516.50000000, 53316.58333333, 54944.00000000, 56324.00000000, 57302.54166667, 57787.37500000, 57726.08333333, 57096.00000000, 55796.58333333, 54046.50000000, 51825.58333333, 49338.83333333, 46746.79166667, 44115.08333333, 41591.91666667, 39230.29166667, 37079.79166667, 35157.33333333, 33504.95833333, 32058.75000000, 30840.04166667, 29828.79166667, 29014.87500000, 28389.29166667, 27951.29166667, 27662.25000000, 27558.79166667, 27595.75000000, 27789.08333333, 28110.50000000, 28567.79166667, 29147.58333333, 29833.91666667, 30616.95833333, 31431.33333333, 32275.37500000, 33110.08333333, 33862.70833333, 34513.45833333, 34999.04166667, 35273.41666667, 35323.79166667, 35142.50000000, 34702.45833333, 34058.16666667, 33200.75000000, 32200.29166667, 31117.66666667, 29966.04166667, 28804.37500000, 27685.58333333, 26608.75000000, 25605.91666667, 24735.79166667, 23918.16666667, 23236.87500000, 22660.54166667, 22177.87500000, 21797.70833333, 21514.66666667, 21340.79166667, 21257.75000000, 21265.50000000, 21340.87500000, 21519.75000000, 21753.33333333, 22032.54166667, 22378.08333333, 22746.91666667, 23190.58333333, 23676.04166667, 24189.58333333, 24714.83333333, 25272.29166667, 25841.20833333, 26398.37500000, 26961.04166667, 27519.95833333, 28012.33333333, 28489.50000000, 28918.75000000, 29239.79166667, 29522.20833333, 29669.91666667, 29751.29166667, 29736.37500000, 29622.79166667, 29438.83333333, 29163.62500000, 28788.33333333, 28332.62500000, 27813.33333333, 27217.83333333, 26592.08333333, 25896.75000000, 25189.70833333, 24497.83333333, 23784.33333333, 23079.25000000, 22409.75000000, 21724.70833333, 21055.29166667, 20395.91666667, 19750.08333333, 19107.91666667, 18492.79166667, 17873.83333333, 17279.04166667, 16716.66666667, 16206.12500000, 15717.95833333, 15297.66666667, 14906.54166667, 14553.29166667, 14243.37500000, 13989.08333333, 13768.12500000, 13573.25000000, 13406.04166667, 13268.16666667, 13147.79166667, 13028.75000000, 12925.37500000, 12829.95833333, 12735.12500000, 12627.54166667, 12509.79166667, 12397.33333333, 12284.45833333, 12188.29166667, 12088.25000000, 11998.16666667, 11909.87500000, 11812.95833333, 11726.83333333, 11659.29166667, 11598.66666667, 11545.16666667, 11496.08333333, 11435.00000000, 11382.75000000, 11316.54166667, 11263.37500000, 11207.87500000, 11140.29166667, 11069.83333333, 10993.12500000, 10904.33333333, 10805.87500000, 10706.16666667, 10585.91666667, 10459.00000000, 10337.00000000, 10197.33333333, 10069.00000000, 9926.25000000, 9776.25000000, 9602.29166667, 9399.58333333, 9159.12500000, 8916.62500000, 8675.95833333, 8439.79166667, 8234.54166667, 8047.79166667, 7859.12500000, 7695.12500000, 7543.41666667, 7406.50000000, 7278.41666667, 7160.08333333, 7039.04166667, 6908.08333333, 6755.41666667, 6577.54166667, 6398.87500000, 6237.08333333, 6092.79166667, 5961.83333333, 5833.54166667, 5725.83333333, 5629.08333333, 5544.54166667, 5470.95833333, 5408.75000000, 5336.41666667, 5271.87500000, 5234.79166667, 5198.50000000, 5157.41666667, 5094.54166667, 4978.25000000, 4617.70833333]",
1059,CC_eno3,"[99.00000000, -0.00617947, 0.00129691, -0.00138181, 0.00512704, -0.00266381, -0.00081646, -0.00209229, -0.00217461, -0.00208634, -0.00174201, 0.00068373, -0.00489743, 0.00127204, 0.00241057, 0.00568951, 0.00460586, 0.00088777, -0.00503724, -0.00019292, -0.01185633, -0.00198868, 0.00067549, 0.00471398, 0.00604221, 0.00544645, 0.00676515, 0.00688250, 0.00661660, 0.00639308, 0.00621117, 0.00590404, 0.00552928, 0.00521913, 0.00488120, 0.00456403, 0.00420875, 0.00389115, 0.00356687, 0.00325793, 0.00296077, 0.00267363, 0.00240096, 0.00214455, 0.00191244, 0.00167681, 0.00147242, 0.00127854, 0.00109651, 0.00094200, 0.00081843, 0.00069147, 0.00057173, 0.00048129, 0.00040036, 0.00032776, 0.00026512, 0.00021963, 0.00017449, 0.00013365, 0.00010656, 0.00008381, 0.00005650, 0.00004353, 0.00002801, 0.00001820, 0.00000814, 0.00000550, -0.00000420, -0.00001077, -0.00000955, -0.00000725, -0.00000870, -0.00001128, -0.00001349, -0.00000919, -0.00000571, -0.00000488, -0.00000215, -0.00000460, -0.00000927, -0.00000144, 0.00000336, -0.00000044, 0.00000154, 0.00000466, 0.00001350, 0.00002003, 0.00000635, 0.00001741, 0.00002666, 0.00003274, 0.00002303, 0.00004039, 0.00002745, 0.00004108, 0.00003249, 0.00004497, 0.00004826, 0.00004515, 0.00005203, 0.00006530, 0.00005745, 0.00006283, 0.00006339, 0.00006611, 0.00006109, 0.00007198, 0.00007574, 0.00006378, 0.00006922, 0.00006523, 0.00006871, 0.00008007, 0.00008629, 0.00008935, 0.00010417, 0.00009476, 0.00010984, 0.00011043, 0.00010486, 0.00010022, 0.00011051, 0.00008998, 0.00010167, 0.00009879, 0.00010089, 0.00012068, 0.00012964, 0.00011557, 0.00012228, 0.00011998, 0.00011018, 0.00010514, 0.00011630, 0.00011405, 0.00012478, 0.00012665, 0.00012947, 0.00013451, 0.00014186, 0.00013555, 0.00013146, 0.00014052, 0.00013625, 0.00013449, 0.00013430, 0.00013975, 0.00014479, 0.00014834, 0.00015959, 0.00015101, 0.00015727, 0.00016264, 0.00014357, 0.00015056, 0.00014513, 0.00014309, 0.00014003, 0.00014936, 0.00014750, 0.00016032, 0.00018197, 0.00016985, 0.00017478, 0.00017654, 0.00018035, 0.00017722, 0.00017719, 0.00017344, 0.00018134, 0.00017949, 0.00016868, 0.00017539, 0.00019602, 0.00019077, 0.00019685, 0.00018646, 0.00019385, 0.00020216, 0.00018788, 0.00020722, 0.00019758, 0.00020685, 0.00020019, 0.00021165, 0.00021731, 0.00022686, 0.00021943, 0.00022284, 0.00024258, 0.00021780, 0.00023709, 0.00022584, 0.00022172, 0.00023595, 0.00021298, 0.00022873, 0.00024182, 0.00023304, 0.00024888, 0.00023028, 0.00024608, 0.00024852, 0.00023134, 0.00024733, 0.00022794, 0.00024484, 0.00026351, 0.00024528, 0.00024121, 0.00023342, 0.00027775, 0.00026346, 0.00028217, 0.00029525, 0.00029237, 0.00030522, 0.00027750, 0.00028028, 0.00023523, 0.00026937, 0.00027462, 0.00025845, 0.00030882, 0.00027361, 0.00029670, 0.00029050, 0.00029378, 0.00029308, 0.00030803, 0.00030228, 0.00027993, 0.00031510, 0.00025182, 0.00031481, 0.00026855, 0.00026707, 0.00027722, 0.00029322, 0.00028936, 0.00029343, 0.00030715, 0.00038889, 0.00033763, 0.00037337, 0.00038408, 0.00035975, 0.00033230, 0.00035681, 0.00030922, 0.00037649, 0.00032987, 0.00033521, 0.00032737, 0.00034778]",
1059,CC_eswa,"[0.00030848, 0.00331016, 0.00012113, 0.00006534, 0.00042927, 0.00459229, 0.00197663, 0.00552934, 0.00912388, -0.00181160, 0.00549743, 0.00184801, 0.01153543, 0.01906829, 0.03718098, 0.05107047, 0.06310175, 0.06979652, 0.07512031, 0.07783327, 0.09054878, 0.07962013, 0.07645698, 0.06965116, 0.06269152, 0.05420003, 0.04607043, 0.03851798, 0.03205176, 0.02620520, 0.02131620, 0.01725217, 0.01386103, 0.01105203, 0.00876661, 0.00691758, 0.00547116, 0.00428950, 0.00336064, 0.00263875, 0.00206927, 0.00162679, 0.00127651, 0.00101196, 0.00079350, 0.00063639, 0.00050648, 0.00041422, 0.00034452, 0.00028068, 0.00023246, 0.00018981, 0.00016818, 0.00013276, 0.00011011, 0.00010192, 0.00008836, 0.00006883, 0.00005844, 0.00005091, 0.00004186, 0.00002645, 0.00002899, 0.00001573, 0.00000917, 0.00000690, -0.00000070, -0.00000183, -0.00000266, 0.00000162, 0.00000528, -0.00000210, -0.00000462, -0.00000112, -0.00000594, -0.00000677, -0.00000185, -0.00000908, -0.00000510, -0.00000319, 0.00000369, -0.00000289, 0.00000637, 0.00000341, 0.00001056, -0.00000331, 0.00000051, 0.00000362, 0.00001252, 0.00000947, -0.00000720, 0.00000761, 0.00001291, 0.00001013, 0.00002385, 0.00001462, 0.00002992, 0.00002512, 0.00002430, 0.00002532, 0.00002522, 0.00001782, 0.00003157, 0.00004154, 0.00004675, 0.00005172, 0.00005456, 0.00005435, 0.00005994, 0.00006523, 0.00007362, 0.00008135, 0.00007080, 0.00007390, 0.00006526, 0.00007479, 0.00007864, 0.00009084, 0.00008914, 0.00008783, 0.00009704, 0.00010800, 0.00010736, 0.00014286, 0.00013804, 0.00013796, 0.00013190, 0.00012380, 0.00013534, 0.00013614, 0.00016024, 0.00013754, 0.00016328, 0.00017128, 0.00016262, 0.00018865, 0.00019532, 0.00018729, 0.00019831, 0.00020199, 0.00018915, 0.00021892, 0.00021721, 0.00022323, 0.00022915, 0.00023921, 0.00024536, 0.00024165, 0.00025575, 0.00024922, 0.00025815, 0.00026675, 0.00026794, 0.00027089, 0.00029484, 0.00028648, 0.00030973, 0.00030657, 0.00031845, 0.00032247, 0.00031171, 0.00032502, 0.00032611, 0.00033377, 0.00033056, 0.00033845, 0.00034936, 0.00034960, 0.00038255, 0.00038728, 0.00035697, 0.00038105, 0.00037508, 0.00037571, 0.00036505, 0.00038839, 0.00040004, 0.00040547, 0.00041043, 0.00041243, 0.00042977, 0.00040147, 0.00042602, 0.00041992, 0.00042779, 0.00043920, 0.00044955, 0.00045330, 0.00043562, 0.00045226, 0.00041863, 0.00045870, 0.00044062, 0.00047216, 0.00048356, 0.00048098, 0.00051546, 0.00051010, 0.00049534, 0.00050580, 0.00049769, 0.00053196, 0.00053656, 0.00052257, 0.00056931, 0.00056758, 0.00059790, 0.00056302, 0.00058957, 0.00058217, 0.00058155, 0.00058110, 0.00053210, 0.00056854, 0.00059870, 0.00059195, 0.00058113, 0.00062003, 0.00063051, 0.00062835, 0.00066056, 0.00065653, 0.00062175, 0.00064364, 0.00061477, 0.00066382, 0.00066121, 0.00065041, 0.00067106, 0.00068778, 0.00066760, 0.00066901, 0.00067137, 0.00070816, 0.00076963, 0.00068447, 0.00075035, 0.00071915, 0.00070118, 0.00069414, 0.00070806, 0.00071286, 0.00069925, 0.00070941, 0.00070116, 0.00076560, 0.00070433, 0.00073523, 0.00085269, 0.00084135, 0.00087460, 0.00080803, 0.00087284, 0.00086699, 0.00078833, 0.00075046]",
1059,CC_lower_wavelength_limit_for_spectra_fit,217,
1059,CC_upper_wavelength_limit_for_spectra_fit,240,
1059,CC_wl,"[188.72, 189.52, 190.32, 191.13, 191.93, 192.74, 193.54, 194.35, 195.15, 195.96, 196.76, 197.57, 198.37, 199.18, 199.99, 200.79, 201.60, 202.41, 203.22, 204.02, 204.83, 205.64, 206.45, 207.26, 208.06, 208.87, 209.68, 210.49, 211.30, 212.11, 212.92, 213.73, 214.54, 215.35, 216.16, 216.97, 217.78, 218.59, 219.40, 220.21, 221.02, 221.83, 222.65, 223.46, 224.27, 225.08, 225.89, 226.70, 227.52, 228.33, 229.14, 229.95, 230.77, 231.58, 232.39, 233.21, 234.02, 234.83, 235.65, 236.46, 237.27, 238.09, 238.90, 239.72, 240.53, 241.34, 242.16, 242.97, 243.79, 244.60, 245.42, 246.23, 247.05, 247.86, 248.68, 249.49, 250.31, 251.12, 251.94, 252.76, 253.57, 254.39, 255.20, 256.02, 256.83, 257.65, 258.47, 259.28, 260.10, 260.92, 261.73, 262.55, 263.36, 264.18, 265.00, 265.81, 266.63, 267.45, 268.26, 269.08, 269.90, 270.71, 271.53, 272.35, 273.17, 273.98, 274.80, 275.62, 276.43, 277.25, 278.07, 278.89, 279.70, 280.52, 281.34, 282.15, 282.97, 283.79, 284.61, 285.42, 286.24, 287.06, 287.87, 288.69, 289.51, 290.33, 291.14, 291.96, 292.78, 293.59, 294.41, 295.23, 296.05, 296.86, 297.68, 298.50, 299.31, 300.13, 300.95, 301.76, 302.58, 303.40, 304.21, 305.03, 305.85, 306.66, 307.48, 308.30, 309.11, 309.93, 310.75, 311.56, 312.38, 313.20, 314.01, 314.83, 315.64, 316.46, 317.28, 318.09, 318.91, 319.72, 320.54, 321.35, 322.17, 322.98, 323.80, 324.61, 325.43, 326.24, 327.06, 327.87, 328.69, 329.50, 330.32, 331.13, 331.95, 332.76, 333.57, 334.39, 335.20, 336.02, 336.83, 337.64, 338.46, 339.27, 340.08, 340.89, 341.71, 342.52, 343.33, 344.15, 344.96, 345.77, 346.58, 347.39, 348.20, 349.02, 349.83, 350.64, 351.45, 352.26, 353.07, 353.88, 354.69, 355.50, 356.31, 357.12, 357.93, 358.74, 359.55, 360.36, 361.17, 361.98, 362.79, 363.60, 364.41, 365.21, 366.02, 366.83, 367.64, 368.44, 369.25, 370.06, 370.87, 371.67, 372.48, 373.29, 374.09, 374.90, 375.70, 376.51, 377.31, 378.12, 378.92, 379.73, 380.53, 381.34, 382.14, 382.94, 383.75, 384.55, 385.35, 386.16, 386.96, 387.76, 388.56, 389.37, 390.17, 390.97, 391.77, 392.57, 393.37, 394.17, 394.97, 395.77]",
