serial,name,value,notes
255,CC_cal_temp,20.01,date in filename comes from latest caldate within calfile ISUS255F.CAL
255,CC_di,"[23.40740741, 26.70370370, 24.85185185, 26.66666667, 29.96296296, 29.77777778, 29.22222222, 34.11111111, 40.77777778, 79.81481481, 231.18518519, 712.29629630, 1838.51851852, 3825.14814815, 6480.85185185, 9232.96296296, 11583.70370370, 13395.85185185, 14755.81481481, 15877.14814815, 16923.07407407, 18015.29629630, 19246.33333333, 20700.77777778, 22382.14814815, 24344.81481481, 26593.33333333, 29089.00000000, 31781.18518519, 34573.92592593, 37289.74074074, 39794.62962963, 41864.66666667, 43312.48148148, 44054.00000000, 44025.11111111, 43251.92592593, 41888.85185185, 40113.74074074, 38151.85185185, 36221.07407407, 34429.55555556, 32875.29629630, 31647.33333333, 30726.29629630, 30111.55555556, 29844.48148148, 29873.03703704, 30192.14814815, 30808.62962963, 31674.22222222, 32802.51851852, 34166.37037037, 35694.00000000, 37373.48148148, 39161.81481481, 40935.81481481, 42628.11111111, 44195.59259259, 45459.66666667, 46377.70370370, 46858.40740741, 46831.85185185, 46340.66666667, 45343.18518519, 43926.55555556, 42224.44444444, 40308.77777778, 38283.44444444, 36274.51851852, 34358.81481481, 32541.00000000, 30928.74074074, 29467.40740741, 28181.22222222, 27077.55555556, 26134.55555556, 25322.70370370, 24668.74074074, 24138.48148148, 23729.96296296, 23460.00000000, 23289.62962963, 23232.55555556, 23288.59259259, 23436.59259259, 23694.37037037, 24047.25925926, 24468.74074074, 24956.51851852, 25499.81481481, 26063.55555556, 26637.18518519, 27165.22222222, 27634.81481481, 28004.59259259, 28237.37037037, 28285.59259259, 28152.88888889, 27825.14814815, 27282.59259259, 26584.85185185, 25744.07407407, 24790.18518519, 23810.70370370, 22799.77777778, 21802.22222222, 20868.81481481, 19999.29629630, 19197.74074074, 18489.59259259, 17870.00000000, 17328.44444444, 16867.59259259, 16483.37037037, 16174.29629630, 15948.85185185, 15778.11111111, 15677.88888889, 15656.59259259, 15686.92592593, 15790.70370370, 15950.88888889, 16178.55555556, 16459.81481481, 16804.22222222, 17194.62962963, 17637.66666667, 18124.81481481, 18635.81481481, 19191.44444444, 19759.88888889, 20331.11111111, 20924.70370370, 21511.44444444, 22066.74074074, 22603.48148148, 23102.00000000, 23546.29629630, 23951.85185185, 24275.74074074, 24517.22222222, 24680.11111111, 24741.92592593, 24694.77777778, 24563.81481481, 24333.55555556, 24020.85185185, 23626.74074074, 23158.40740741, 22638.59259259, 22084.37037037, 21488.92592593, 20868.33333333, 20253.70370370, 19630.51851852, 19030.33333333, 18458.37037037, 17900.62962963, 17382.22222222, 16894.44444444, 16439.29629630, 16031.70370370, 15637.07407407, 15251.59259259, 14892.62962963, 14547.88888889, 14211.62962963, 13897.37037037, 13580.77777778, 13282.92592593, 13009.00000000, 12763.59259259, 12528.11111111, 12332.11111111, 12124.51851852, 11932.07407407, 11763.40740741, 11604.18518519, 11459.51851852, 11324.14814815, 11189.85185185, 11066.51851852, 10946.03703704, 10832.81481481, 10727.81481481, 10643.66666667, 10558.88888889, 10475.55555556, 10390.62962963, 10319.77777778, 10258.62962963, 10207.92592593, 10160.37037037, 10121.74074074, 10081.55555556, 10030.85185185, 9983.51851852, 9949.33333333, 9904.74074074, 9870.29629630, 9817.03703704, 9763.00000000, 9709.44444444, 9637.85185185, 9561.07407407, 9477.62962963, 9373.48148148, 9268.40740741, 9146.07407407, 9011.85185185, 8862.44444444, 8710.92592593, 8538.51851852, 8364.85185185, 8186.00000000, 8004.33333333, 7825.48148148, 7657.55555556, 7484.11111111, 7288.85185185, 7073.51851852, 6845.55555556, 6627.66666667, 6417.70370370, 6237.14814815, 6070.77777778, 5922.37037037, 5777.74074074, 5658.48148148, 5535.03703704, 5425.77777778, 5338.44444444, 5267.88888889, 5200.03703704, 5100.88888889, 4970.00000000, 4842.44444444, 4739.96296296, 4644.14814815, 4553.70370370, 4466.66666667, 4388.29629630, 4329.92592593, 4287.07407407, 4247.59259259, 4198.11111111, 4141.66666667, 4100.29629630, 4089.59259259, 4088.40740741, 4008.59259259, 3818.11111111, 3491.00000000, 3137.44444444, 3137.44444444]",
255,CC_eno3,"[-0.00019146, -0.01766247, 0.01552470, -0.00018179, -0.00017859, -0.00017535, -0.00457439, -0.00120369, -0.01961945, -0.01279118, -0.00183286, 0.00694396, -0.00455500, -0.00098507, 0.00072282, 0.01345870, 0.00598955, 0.00071548, -0.00272179, 0.00093377, 0.00097829, 0.00257210, 0.00419747, 0.00608113, 0.00666948, 0.00661449, 0.00658782, 0.00634259, 0.00618458, 0.00585389, 0.00555665, 0.00523550, 0.00491711, 0.00460258, 0.00426111, 0.00391801, 0.00360972, 0.00328419, 0.00298144, 0.00268167, 0.00241072, 0.00215499, 0.00190259, 0.00166813, 0.00146334, 0.00127735, 0.00110253, 0.00094418, 0.00080627, 0.00068304, 0.00057274, 0.00048522, 0.00040414, 0.00032955, 0.00026693, 0.00022034, 0.00017453, 0.00013178, 0.00010992, 0.00008439, 0.00006542, 0.00004310, 0.00003116, 0.00001881, 0.00000994, 0.00000100, -0.00000359, -0.00000035, -0.00000738, -0.00001282, -0.00001711, -0.00001314, -0.00001396, -0.00001219, -0.00001016, -0.00001080, -0.00000525, -0.00000196, -0.00000153, -0.00000090, 0.00001226, 0.00001104, -0.00000159, 0.00000542, 0.00000935, 0.00000711, 0.00000665, 0.00000821, 0.00002606, 0.00002714, 0.00002915, 0.00003522, 0.00003925, 0.00004203, 0.00004578, 0.00003805, 0.00004229, 0.00005028, 0.00005955, 0.00006119, 0.00005744, 0.00006771, 0.00006698, 0.00007587, 0.00007233, 0.00007296, 0.00007758, 0.00008167, 0.00007574, 0.00008921, 0.00010733, 0.00011297, 0.00011734, 0.00010960, 0.00012000, 0.00012134, 0.00012031, 0.00012804, 0.00013281, 0.00013723, 0.00015130, 0.00013864, 0.00015313, 0.00016304, 0.00016383, 0.00016292, 0.00016612, 0.00017563, 0.00019033, 0.00018355, 0.00018476, 0.00019053, 0.00020587, 0.00020179, 0.00020009, 0.00020005, 0.00022060, 0.00020836, 0.00021628, 0.00021522, 0.00023375, 0.00022874, 0.00023592, 0.00023343, 0.00023794, 0.00025190, 0.00023920, 0.00024741, 0.00025137, 0.00026200, 0.00026095, 0.00025148, 0.00025484, 0.00026191, 0.00026200, 0.00026815, 0.00026509, 0.00027210, 0.00027821, 0.00029114, 0.00028453, 0.00028434, 0.00030826, 0.00030705, 0.00030944, 0.00030566, 0.00031806, 0.00031484, 0.00029984, 0.00031522, 0.00030792, 0.00032140, 0.00033901, 0.00033618, 0.00033045, 0.00033101, 0.00035459, 0.00032719, 0.00036030, 0.00036215, 0.00036607, 0.00035867, 0.00035212, 0.00035170, 0.00036067, 0.00035386, 0.00036208, 0.00036270, 0.00039084, 0.00039941, 0.00038466, 0.00039892, 0.00040766, 0.00040290, 0.00040266, 0.00039319, 0.00039741, 0.00041205, 0.00043022, 0.00042060, 0.00042612, 0.00043624, 0.00044290, 0.00042237, 0.00041577, 0.00044739, 0.00042859, 0.00043247, 0.00043632, 0.00044643, 0.00047455, 0.00045928, 0.00043943, 0.00044542, 0.00045558, 0.00046749, 0.00046241, 0.00046883, 0.00048732, 0.00050201, 0.00051239, 0.00050042, 0.00048229, 0.00052883, 0.00054957, 0.00049575, 0.00048993, 0.00051491, 0.00053116, 0.00048305, 0.00048055, 0.00054977, 0.00056352, 0.00052518, 0.00050342, 0.00048926, 0.00054814, 0.00056465, 0.00054549, 0.00056518, 0.00056018, 0.00057572, 0.00055740, 0.00055221, 0.00058978, 0.00058202, 0.00055735, 0.00049585, 0.00059062, 0.00062489, 0.00066777, 0.00063712, 0.00062524, 0.00067023, 0.00063599, 0.00063927]",
255,CC_eswa,"[-0.00051144, 0.02809123, 0.00747022, 0.02820765, -0.00049501, -0.00049087, 0.01980149, 0.01106796, 0.03278887, 0.01820241, 0.01909746, 0.02761783, 0.05409710, 0.05448127, 0.06325332, 0.06028296, 0.06598551, 0.06842854, 0.07052781, 0.06718337, 0.06547341, 0.06111799, 0.05445991, 0.04775982, 0.04086770, 0.03449257, 0.02867051, 0.02365148, 0.01934416, 0.01576993, 0.01276777, 0.01027721, 0.00823458, 0.00655487, 0.00520600, 0.00411193, 0.00322170, 0.00251918, 0.00196811, 0.00153520, 0.00119135, 0.00092731, 0.00074009, 0.00058003, 0.00046457, 0.00036393, 0.00030774, 0.00024652, 0.00020110, 0.00016762, 0.00013830, 0.00012234, 0.00010545, 0.00008514, 0.00007264, 0.00006711, 0.00005792, 0.00004621, 0.00003616, 0.00003471, 0.00002686, 0.00002041, 0.00001397, 0.00000954, 0.00000926, 0.00000856, -0.00000195, -0.00000470, -0.00000164, -0.00000131, 0.00000290, -0.00001062, -0.00000749, -0.00000868, -0.00000917, -0.00001238, -0.00001290, -0.00000867, 0.00000264, -0.00000333, -0.00000588, -0.00000754, 0.00001834, 0.00000504, 0.00000195, 0.00000959, 0.00001448, 0.00002010, 0.00000915, 0.00001182, 0.00002376, 0.00001702, 0.00001416, 0.00001961, 0.00002068, 0.00002701, 0.00002245, 0.00003072, 0.00003157, 0.00003220, 0.00003450, 0.00003747, 0.00003689, 0.00004506, 0.00003449, 0.00003927, 0.00005208, 0.00005002, 0.00006671, 0.00005599, 0.00004659, 0.00006053, 0.00005169, 0.00005377, 0.00006109, 0.00006065, 0.00007781, 0.00007573, 0.00006605, 0.00006515, 0.00007258, 0.00008436, 0.00008562, 0.00007509, 0.00008582, 0.00009984, 0.00009214, 0.00010101, 0.00009149, 0.00010351, 0.00010578, 0.00011257, 0.00009737, 0.00012860, 0.00012546, 0.00013144, 0.00011927, 0.00014613, 0.00015275, 0.00014287, 0.00013353, 0.00015044, 0.00015750, 0.00016533, 0.00017455, 0.00015876, 0.00018452, 0.00017861, 0.00017918, 0.00017535, 0.00018455, 0.00019302, 0.00019199, 0.00019573, 0.00020070, 0.00021781, 0.00021081, 0.00021793, 0.00022592, 0.00022931, 0.00023103, 0.00022847, 0.00021210, 0.00025378, 0.00025149, 0.00025491, 0.00023546, 0.00026328, 0.00027502, 0.00026644, 0.00027524, 0.00028517, 0.00027113, 0.00028390, 0.00028819, 0.00028593, 0.00029891, 0.00032355, 0.00029230, 0.00028219, 0.00029865, 0.00032380, 0.00033371, 0.00031581, 0.00036253, 0.00035530, 0.00036396, 0.00035516, 0.00034336, 0.00033910, 0.00036316, 0.00035621, 0.00037252, 0.00037713, 0.00038823, 0.00040878, 0.00038689, 0.00036469, 0.00037174, 0.00042464, 0.00041167, 0.00039871, 0.00040875, 0.00042999, 0.00042795, 0.00042446, 0.00041950, 0.00044717, 0.00046106, 0.00045052, 0.00042038, 0.00041644, 0.00043668, 0.00043578, 0.00043150, 0.00043008, 0.00046515, 0.00044536, 0.00045920, 0.00044325, 0.00047581, 0.00047625, 0.00051555, 0.00045633, 0.00047605, 0.00055205, 0.00053766, 0.00051273, 0.00051162, 0.00052202, 0.00050362, 0.00048910, 0.00047877, 0.00052368, 0.00053900, 0.00053941, 0.00053697, 0.00053980, 0.00057060, 0.00055345, 0.00056180, 0.00054016, 0.00059090, 0.00054358, 0.00054815, 0.00055584, 0.00064327, 0.00067506, 0.00061531, 0.00057719, 0.00061090, 0.00060656, 0.00061059, 0.00058559, 0.00066984, 0.00067403]",
255,CC_lower_wavelength_limit_for_spectra_fit,217,
255,CC_upper_wavelength_limit_for_spectra_fit,240,
255,CC_wl,"[191.05, 191.84, 192.62, 193.41, 194.19, 194.98, 195.77, 196.56, 197.34, 198.13, 198.92, 199.71, 200.50, 201.29, 202.08, 202.87, 203.66, 204.45, 205.24, 206.03, 206.82, 207.61, 208.40, 209.20, 209.99, 210.78, 211.57, 212.37, 213.16, 213.95, 214.75, 215.54, 216.34, 217.13, 217.93, 218.72, 219.52, 220.31, 221.11, 221.90, 222.70, 223.50, 224.29, 225.09, 225.89, 226.69, 227.48, 228.28, 229.08, 229.88, 230.68, 231.48, 232.27, 233.07, 233.87, 234.67, 235.47, 236.27, 237.07, 237.87, 238.67, 239.48, 240.28, 241.08, 241.88, 242.68, 243.48, 244.29, 245.09, 245.89, 246.69, 247.50, 248.30, 249.10, 249.91, 250.71, 251.51, 252.32, 253.12, 253.92, 254.73, 255.53, 256.34, 257.14, 257.95, 258.75, 259.56, 260.36, 261.17, 261.98, 262.78, 263.59, 264.39, 265.20, 266.01, 266.81, 267.62, 268.43, 269.23, 270.04, 270.85, 271.66, 272.46, 273.27, 274.08, 274.89, 275.69, 276.50, 277.31, 278.12, 278.93, 279.74, 280.55, 281.35, 282.16, 282.97, 283.78, 284.59, 285.40, 286.21, 287.02, 287.83, 288.64, 289.45, 290.26, 291.07, 291.88, 292.69, 293.50, 294.31, 295.12, 295.93, 296.74, 297.55, 298.36, 299.17, 299.98, 300.79, 301.60, 302.41, 303.22, 304.03, 304.85, 305.66, 306.47, 307.28, 308.09, 308.90, 309.71, 310.52, 311.33, 312.15, 312.96, 313.77, 314.58, 315.39, 316.20, 317.01, 317.83, 318.64, 319.45, 320.26, 321.07, 321.88, 322.70, 323.51, 324.32, 325.13, 325.94, 326.75, 327.56, 328.38, 329.19, 330.00, 330.81, 331.62, 332.43, 333.25, 334.06, 334.87, 335.68, 336.49, 337.30, 338.12, 338.93, 339.74, 340.55, 341.36, 342.17, 342.98, 343.79, 344.61, 345.42, 346.23, 347.04, 347.85, 348.66, 349.47, 350.28, 351.09, 351.90, 352.71, 353.52, 354.34, 355.15, 355.96, 356.77, 357.58, 358.39, 359.20, 360.01, 360.82, 361.63, 362.44, 363.25, 364.06, 364.87, 365.68, 366.48, 367.29, 368.10, 368.91, 369.72, 370.53, 371.34, 372.15, 372.96, 373.76, 374.57, 375.38, 376.19, 377.00, 377.81, 378.61, 379.42, 380.23, 381.04, 381.84, 382.65, 383.46, 384.26, 385.07, 385.88, 386.68, 387.49, 388.30, 389.10, 389.91, 390.71, 391.52, 392.33, 393.13, 393.94, 394.74, 395.55, 396.35]",
