serial,name,value,notes
16-50187,CC_a0,1.271898e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50187,CC_a1,2.742041e-04,
16-50187,CC_a2,-1.428441e-06,
16-50187,CC_a3,1.901739e-07,
16-50187,CC_cpcor,-9.570000e-08,
16-50187,CC_ctcor,3.250000e-06,
16-50187,CC_g,-1.005551e+00,
16-50187,CC_h,1.378078e-01,
16-50187,CC_i,-1.391134e-04,
16-50187,CC_j,2.918514e-05,
16-50187,CC_pa0,1.477427e-01,
16-50187,CC_pa1,4.894089e-04,
16-50187,CC_pa2,-8.495864e-13,
16-50187,CC_ptca0,5.243243e+05,
16-50187,CC_ptca1,2.014579e+01,
16-50187,CC_ptca2,-2.964224e-01,
16-50187,CC_ptcb0,2.496500e+01,
16-50187,CC_ptcb1,-1.000000e-03,
16-50187,CC_ptcb2,0.000000e+00,
16-50187,CC_ptempa0,-5.507536e+01,
16-50187,CC_ptempa1,5.423499e+01,
16-50187,CC_ptempa2,-2.688858e-01,
