serial,name,value,notes
16-50006,CC_a0,1.294620e-03,generated from QCT file 3305-00102-00404-A.cap
16-50006,CC_a1,2.642483e-04,
16-50006,CC_a2,-1.383000e-07,
16-50006,CC_a3,1.399021e-07,
16-50006,CC_cpcor,-9.570000e-08,
16-50006,CC_ctcor,3.250000e-06,
16-50006,CC_g,-1.017325e+00,
16-50006,CC_h,1.465111e-01,
16-50006,CC_i,-1.973680e-04,
16-50006,CC_j,3.487734e-05,
16-50006,CC_pa0,4.888234e-02,
16-50006,CC_pa1,4.874650e-04,
16-50006,CC_pa2,-5.427497e-12,
16-50006,CC_ptca0,5.259500e+05,
16-50006,CC_ptca1,2.092136e+01,
16-50006,CC_ptca2,-7.442184e-01,
16-50006,CC_ptcb0,2.513113e+01,
16-50006,CC_ptcb1,6.250000e-04,
16-50006,CC_ptcb2,0.000000e+00,
16-50006,CC_ptempa0,-6.103441e+01,
16-50006,CC_ptempa1,5.452343e+01,
16-50006,CC_ptempa2,-3.395854e-01,
