serial,name,value,notes
16-7240,CC_a0,1.245836e-03,date in filename comes from latest sensor caldate within QCT cap file
16-7240,CC_a1,2.740484e-04,
16-7240,CC_a2,-8.044978e-07,
16-7240,CC_a3,1.699973e-07,
16-7240,CC_cpcor,-9.570000e-08,
16-7240,CC_ctcor,3.250000e-06,
16-7240,CC_g,-9.782284e-01,
16-7240,CC_h,1.548752e-01,
16-7240,CC_i,-4.074922e-04,
16-7240,CC_j,5.739502e-05,
16-7240,CC_pa0,4.468053e-02,
16-7240,CC_pa1,4.832490e-04,
16-7240,CC_pa2,-4.384158e-12,
16-7240,CC_ptca0,5.248787e+05,
16-7240,CC_ptca1,7.928726e+00,
16-7240,CC_ptca2,-1.752188e-01,
16-7240,CC_ptcb0,2.485687e+01,
16-7240,CC_ptcb1,-6.250000e-04,
16-7240,CC_ptcb2,0.000000e+00,
16-7240,CC_ptempa0,-6.280278e+01,
16-7240,CC_ptempa1,5.334499e+01,
16-7240,CC_ptempa2,-3.344247e-01,
