serial,name,value,notes
16-50067,CC_a0,1.229265e-03,source_file CTDBP-C_SBE_16PlusV2_SN_16-50067_Calibration_Files_2025-11-23.zip > 50067.cal
16-50067,CC_a1,2.794980e-04,
16-50067,CC_a2,-1.614130e-06,
16-50067,CC_a3,2.033945e-07,
16-50067,CC_cpcor,-9.570000e-08,
16-50067,CC_ctcor,3.250000e-06,
16-50067,CC_g,-1.010782e+00,
16-50067,CC_h,1.609938e-01,
16-50067,CC_i,-1.833273e-04,
16-50067,CC_j,4.112323e-05,
16-50067,CC_pa0,7.257437e-02,
16-50067,CC_pa1,4.863437e-04,
16-50067,CC_pa2,-2.101111e-12,
16-50067,CC_ptca0,5.243955e+05,
16-50067,CC_ptca1,1.653500e+01,
16-50067,CC_ptca2,-4.399331e-01,
16-50067,CC_ptcb0,2.499000e+01,
16-50067,CC_ptcb1,-0.000000e+00,
16-50067,CC_ptcb2,0.000000e+00,
16-50067,CC_ptempa0,-8.053649e+01,
16-50067,CC_ptempa1,4.699514e+01,
16-50067,CC_ptempa2,-9.276318e-02,
