serial,name,value,notes
16-50009,CC_a0,1.257739e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50009,CC_a1,2.762061e-04,
16-50009,CC_a2,-1.514303e-06,
16-50009,CC_a3,1.971304e-07,
16-50009,CC_cpcor,-9.570000e-08,
16-50009,CC_ctcor,3.250000e-06,
16-50009,CC_g,-1.004891e+00,
16-50009,CC_h,1.443464e-01,
16-50009,CC_i,-3.649499e-04,
16-50009,CC_j,4.883981e-05,
16-50009,CC_pa0,-1.190543e-03,
16-50009,CC_pa1,4.940486e-04,
16-50009,CC_pa2,-7.425715e-12,
16-50009,CC_ptca0,5.244963e+05,
16-50009,CC_ptca1,8.986107e-01,
16-50009,CC_ptca2,-5.181402e-02,
16-50009,CC_ptcb0,2.474113e+01,
16-50009,CC_ptcb1,-5.750000e-04,
16-50009,CC_ptcb2,0.000000e+00,
16-50009,CC_ptempa0,-5.906563e+01,
16-50009,CC_ptempa1,5.466366e+01,
16-50009,CC_ptempa2,-5.293255e-01,
