serial,name,value,notes
16-7243,CC_a0,1.265448e-03,date in filename comes from latest sensor caldate within QCT cap file
16-7243,CC_a1,2.704579e-04,
16-7243,CC_a2,-6.813988e-07,
16-7243,CC_a3,1.631968e-07,
16-7243,CC_cpcor,-9.570000e-08,
16-7243,CC_ctcor,3.250000e-06,
16-7243,CC_g,-9.941896e-01,
16-7243,CC_h,1.570560e-01,
16-7243,CC_i,-3.736453e-04,
16-7243,CC_j,5.303048e-05,
16-7243,CC_pa0,-2.343670e-02,
16-7243,CC_pa1,4.881439e-04,
16-7243,CC_pa2,-4.241995e-12,
16-7243,CC_ptca0,5.255423e+05,
16-7243,CC_ptca1,-3.504476e+00,
16-7243,CC_ptca2,6.955997e-02,
16-7243,CC_ptcb0,2.506838e+01,
16-7243,CC_ptcb1,6.750000e-04,
16-7243,CC_ptcb2,0.000000e+00,
16-7243,CC_ptempa0,-6.576881e+01,
16-7243,CC_ptempa1,5.280050e+01,
16-7243,CC_ptempa2,-4.679394e-01,
