serial,name,value,notes
16-50014,CC_a0,1.275837e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50014,CC_a1,2.731120e-04,
16-50014,CC_a2,-1.344376e-06,
16-50014,CC_a3,1.884480e-07,
16-50014,CC_cpcor,-9.570000e-08,
16-50014,CC_ctcor,3.250000e-06,
16-50014,CC_g,-9.808065e-01,
16-50014,CC_h,1.386234e-01,
16-50014,CC_i,-2.302746e-04,
16-50014,CC_j,3.654609e-05,
16-50014,CC_pa0,2.241157e-01,
16-50014,CC_pa1,4.864383e-04,
16-50014,CC_pa2,-5.478110e-13,
16-50014,CC_ptca0,5.245960e+05,
16-50014,CC_ptca1,3.796031e+01,
16-50014,CC_ptca2,-7.615202e-01,
16-50014,CC_ptcb0,2.505300e+01,
16-50014,CC_ptcb1,-8.000000e-04,
16-50014,CC_ptcb2,0.000000e+00,
16-50014,CC_ptempa0,-6.046601e+01,
16-50014,CC_ptempa1,5.257268e+01,
16-50014,CC_ptempa2,-2.903280e-01,
