serial,name,value,notes
16-50056,CC_a0,1.250506e-03,source_file CTDBP-C_SBE_16PlusV2_SN_16-50056_Calibration_Files_2025-11-23.zip > 50056.cal
16-50056,CC_a1,2.758114e-04,
16-50056,CC_a2,-1.348276e-06,
16-50056,CC_a3,1.920373e-07,
16-50056,CC_cpcor,-9.570000e-08,
16-50056,CC_ctcor,3.250000e-06,
16-50056,CC_g,-1.006969e+00,
16-50056,CC_h,1.503407e-01,
16-50056,CC_i,-2.406125e-04,
16-50056,CC_j,4.304222e-05,
16-50056,CC_pa0,-2.737032e-01,
16-50056,CC_pa1,4.672771e-04,
16-50056,CC_pa2,-3.846828e-12,
16-50056,CC_ptca0,5.093679e+05,
16-50056,CC_ptca1,-4.001280e+01,
16-50056,CC_ptca2,6.172227e-01,
16-50056,CC_ptcb0,2.495012e+01,
16-50056,CC_ptcb1,-9.750000e-04,
16-50056,CC_ptcb2,0.000000e+00,
16-50056,CC_ptempa0,-6.428039e+01,
16-50056,CC_ptempa1,5.091220e+01,
16-50056,CC_ptempa2,-5.646192e-02,
