serial,name,value,notes
16-50014,CC_a0,1.280750e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50014,CC_a1,2.711917e-04,
16-50014,CC_a2,-1.095486e-06,
16-50014,CC_a3,1.777315e-07,
16-50014,CC_cpcor,-9.570000e-08,
16-50014,CC_ctcor,3.250000e-06,
16-50014,CC_g,-9.813436e-01,
16-50014,CC_h,1.388279e-01,
16-50014,CC_i,-2.870501e-04,
16-50014,CC_j,4.000465e-05,
16-50014,CC_pa0,2.118997e-01,
16-50014,CC_pa1,4.882104e-04,
16-50014,CC_pa2,-4.942070e-12,
16-50014,CC_ptca0,5.247924e+05,
16-50014,CC_ptca1,3.026398e+01,
16-50014,CC_ptca2,-5.089599e-01,
16-50014,CC_ptcb0,2.505300e+01,
16-50014,CC_ptcb1,-8.000000e-04,
16-50014,CC_ptcb2,0.000000e+00,
16-50014,CC_ptempa0,-6.462174e+01,
16-50014,CC_ptempa1,5.792045e+01,
16-50014,CC_ptempa2,-1.991437e+00,
