serial,name,value,notes
16-50151,CC_a0,1.251266e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50151,CC_a1,2.735779e-04,
16-50151,CC_a2,-9.036579e-07,
16-50151,CC_a3,1.715397e-07,
16-50151,CC_cpcor,-9.570000e-08,
16-50151,CC_ctcor,3.250000e-06,
16-50151,CC_g,-9.907065e-01,
16-50151,CC_h,1.508814e-01,
16-50151,CC_i,-2.075832e-04,
16-50151,CC_j,3.816695e-05,
16-50151,CC_pa0,2.818926e-02,
16-50151,CC_pa1,4.877138e-04,
16-50151,CC_pa2,-5.789095e-12,
16-50151,CC_ptca0,5.245548e+05,
16-50151,CC_ptca1,7.169354e+00,
16-50151,CC_ptca2,-2.069347e-01,
16-50151,CC_ptcb0,2.503250e+01,
16-50151,CC_ptcb1,-3.000000e-04,
16-50151,CC_ptcb2,0.000000e+00,
16-50151,CC_ptempa0,-6.198533e+01,
16-50151,CC_ptempa1,5.271941e+01,
16-50151,CC_ptempa2,-4.312120e-01,
