serial,name,value,notes
16-50011,CC_a0,1.272534e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50011,CC_a1,2.705797e-04,
16-50011,CC_a2,-7.595210e-07,
16-50011,CC_a3,1.664161e-07,
16-50011,CC_cpcor,-9.570000e-08,
16-50011,CC_ctcor,3.250000e-06,
16-50011,CC_g,-1.023325e+00,
16-50011,CC_h,1.470465e-01,
16-50011,CC_i,-8.456903e-04,
16-50011,CC_j,8.964133e-05,
16-50011,CC_pa0,-1.882409e-01,
16-50011,CC_pa1,4.882702e-04,
16-50011,CC_pa2,-5.147094e-12,
16-50011,CC_ptca0,5.247070e+05,
16-50011,CC_ptca1,-2.146342e+01,
16-50011,CC_ptca2,1.807160e-01,
16-50011,CC_ptcb0,2.502625e+01,
16-50011,CC_ptcb1,-3.500000e-04,
16-50011,CC_ptcb2,0.000000e+00,
16-50011,CC_ptempa0,-5.909802e+01,
16-50011,CC_ptempa1,5.447164e+01,
16-50011,CC_ptempa2,-5.994541e-01,
