serial,name,value,notes
16-50015,CC_a0,1.260628e-03,generated from QCT file 3305-00102-00403-A.cap
16-50015,CC_a1,2.732182e-04,
16-50015,CC_a2,-1.045613e-06,
16-50015,CC_a3,1.797080e-07,
16-50015,CC_cpcor,-9.570000e-08,
16-50015,CC_ctcor,3.250000e-06,
16-50015,CC_g,-1.012489e+00,
16-50015,CC_h,1.418381e-01,
16-50015,CC_i,-2.044085e-04,
16-50015,CC_j,3.450635e-05,
16-50015,CC_pa0,-3.095506e-02,
16-50015,CC_pa1,4.853024e-04,
16-50015,CC_pa2,-5.166486e-12,
16-50015,CC_ptca0,5.244923e+05,
16-50015,CC_ptca1,5.565506e+00,
16-50015,CC_ptca2,-4.041944e-01,
16-50015,CC_ptcb0,2.502763e+01,
16-50015,CC_ptcb1,-6.750000e-04,
16-50015,CC_ptcb2,0.000000e+00,
16-50015,CC_ptempa0,-6.940350e+01,
16-50015,CC_ptempa1,5.137622e+01,
16-50015,CC_ptempa2,-4.461589e-01,
