serial,name,value,notes
16-7205,CC_a0,1.24543048e-003,
16-7205,CC_a1,2.80172673e-004,
16-7205,CC_a2,-1.91727606e-006,
16-7205,CC_a3,2.11549346e-007,
16-7205,CC_cpcor,-9.57000000e-008,
16-7205,CC_ctcor,3.2500e-006,
16-7205,CC_g,-9.85629469e-001,
16-7205,CC_h,1.38581999e-001,
16-7205,CC_i,-3.42767280e-004,
16-7205,CC_j,4.38670151e-005,
16-7205,CC_pa0,7.92432201e-002,
16-7205,CC_pa1,1.55233255e-003,
16-7205,CC_pa2,7.62408459e-012,
16-7205,CC_ptca0,5.25637476e+005,
16-7205,CC_ptca1,4.89894946e+000,
16-7205,CC_ptca2,-1.17365882e-001,
16-7205,CC_ptcb0,2.50435000e+001,
16-7205,CC_ptcb1,-1.00000000e-004,
16-7205,CC_ptcb2,0.00000000e+000,
16-7205,CC_ptempa0,-5.49431027e+001,
16-7205,CC_ptempa1,5.54949655e+001,
16-7205,CC_ptempa2,-4.24802062e-001,
16-7205,CC_offset,0,
