serial,name,value,notes
16-50115,CC_a0,1.22746151e-003,
16-50115,CC_a1,2.78665538e-004,
16-50115,CC_a2,-1.28478393e-006,
16-50115,CC_a3,1.91886874e-007,
16-50115,CC_cpcor,-9.57000000e-008,
16-50115,CC_ctcor,3.2500e-006,
16-50115,CC_g,-9.76175730e-001,
16-50115,CC_h,1.54191579e-001,
16-50115,CC_i,-2.16621258e-004,
16-50115,CC_j,4.11905813e-005,
16-50115,CC_pa0,9.81848456e-002,
16-50115,CC_pa1,1.54977203e-003,
16-50115,CC_pa2,5.86529236e-012,
16-50115,CC_ptca0,5.24123566e+005,
16-50115,CC_ptca1,4.75266308e+000,
16-50115,CC_ptca2,-8.55845372e-002,
16-50115,CC_ptcb0,2.50182500e+001,
16-50115,CC_ptcb1,5.00000000e-005,
16-50115,CC_ptcb2,0.00000000e+000,
16-50115,CC_ptempa0,-7.93632881e+001,
16-50115,CC_ptempa1,4.55382113e+001,
16-50115,CC_ptempa2,1.87411514e-001,
16-50115,CC_offset,0,
