serial,name,value,notes
16-7232,CC_a0,1.25056597e-003,
16-7232,CC_a1,2.75881329e-004,
16-7232,CC_a2,-1.20116781e-006,
16-7232,CC_a3,1.84667283e-007,
16-7232,CC_cpcor,-9.57000000e-008,
16-7232,CC_ctcor,3.2500e-006,
16-7232,CC_g,-9.72201108e-001,
16-7232,CC_h,1.34303562e-001,
16-7232,CC_i,-2.69453866e-004,
16-7232,CC_j,3.75833393e-005,
16-7232,CC_pa0,4.86798846e-002,
16-7232,CC_pa1,1.55002830e-003,
16-7232,CC_pa2,8.60094258e-012,
16-7232,CC_ptca0,5.24776555e+005,
16-7232,CC_ptca1,4.28197198e+000,
16-7232,CC_ptca2,-1.29634821e-001,
16-7232,CC_ptcb0,2.50175000e+001,
16-7232,CC_ptcb1,-3.00000000e-004,
16-7232,CC_ptcb2,0.00000000e+000,
16-7232,CC_ptempa0,-5.39649371e+001,
16-7232,CC_ptempa1,5.76443458e+001,
16-7232,CC_ptempa2,-1.06699287e+000,
16-7232,CC_offset,0,
