serial,name,value,notes
37-13630,CC_a0,-8.068238e-005,source_file CTDMO-R_SBE_37IM_SN_37-13630_Calibration_Files_2024-01-18.zip > 13630.cal
37-13630,CC_a1,3.011879e-004,
37-13630,CC_a2,-4.021719e-006,
37-13630,CC_a3,1.899889e-007,
37-13630,CC_g,-9.870415e-001,
37-13630,CC_h,1.448557e-001,
37-13630,CC_i,-8.656283e-005,
37-13630,CC_j,2.690053e-005,
37-13630,CC_ctcor,3.250000e-006,
37-13630,CC_cpcor,-9.570000e-008,
37-13630,CC_wbotc,4.468605e-007,
37-13630,CC_pa0,-1.424543e-001,
37-13630,CC_pa1,1.599299e-002,
37-13630,CC_pa2,-7.751773e-010,
37-13630,CC_ptca0,5.243526e+005,
37-13630,CC_ptca1,3.765443e-001,
37-13630,CC_ptca2,-3.884238e-002,
37-13630,CC_ptcb0,2.506005e+001,
37-13630,CC_ptcb1,-3.750000e-004,
37-13630,CC_ptcb2,0.000000e+000,
37-13630,CC_ptempa0,1.884200e+002,
37-13630,CC_ptempa1,-8.190000e-002,
37-13630,CC_ptempa2,-2.245299e-006,
37-13630,CC_p_range,5076,
