serial,name,value,notes
37-13375,CC_a0,-1.428832e-004,source_file CTDMO-R_SBE_37IM_SN_37-13375_Calibration_Files_2025-01-14.zip > 13375.cal
37-13375,CC_a1,3.102161e-004,
37-13375,CC_a2,-4.543275e-006,
37-13375,CC_a3,2.035416e-007,
37-13375,CC_g,-9.887289e-001,
37-13375,CC_h,1.386026e-001,
37-13375,CC_i,-1.106465e-004,
37-13375,CC_j,2.818157e-005,
37-13375,CC_ctcor,3.250000e-006,
37-13375,CC_cpcor,-9.570000e-008,
37-13375,CC_wbotc,3.118929e-007,
37-13375,CC_pa0,-3.510877e-002,
37-13375,CC_pa1,1.621622e-002,
37-13375,CC_pa2,-7.161578e-010,
37-13375,CC_ptca0,5.227699e+005,
37-13375,CC_ptca1,5.528209e-001,
37-13375,CC_ptca2,-3.152976e-002,
37-13375,CC_ptcb0,2.497814e+001,
37-13375,CC_ptcb1,-1.371571e-003,
37-13375,CC_ptcb2,0.000000e+000,
37-13375,CC_ptempa0,-6.804664e+001,
37-13375,CC_ptempa1,4.915960e-002,
37-13375,CC_ptempa2,-9.155566e-009,
37-13375,CC_p_range,5076,
