serial,name,value,notes
37-13377,CC_a0,-9.938699e-006,source_file: 13377.cal
37-13377,CC_a1,2.870299e-004,
37-13377,CC_a2,-2.966417e-006,
37-13377,CC_a3,1.593375e-007,
37-13377,CC_g,-1.015174e+000,
37-13377,CC_h,1.561133e-001,
37-13377,CC_i,-4.419199e-004,
37-13377,CC_j,5.826231e-005,
37-13377,CC_ctcor,3.250000e-006,
37-13377,CC_cpcor,-9.570000e-008,
37-13377,CC_wbotc,2.811162e-007,
37-13377,CC_pa0,5.403183e+000,
37-13377,CC_pa1,1.578765e-002,
37-13377,CC_pa2,-6.216900e-010,
37-13377,CC_ptca0,5.246697e+005,
37-13377,CC_ptca1,1.687245e+001,
37-13377,CC_ptca2,-9.146414e-002,
37-13377,CC_ptcb0,2.498750e+001,
37-13377,CC_ptcb1,-3.000000e-004,
37-13377,CC_ptcb2,0.000000e+000,
37-13377,CC_ptempa0,-7.013064e+001,
37-13377,CC_ptempa1,5.086466e-002,
37-13377,CC_ptempa2,-4.631382e-007,
37-13377,CC_p_range,5076,
