serial,name,value,notes
37-13654,CC_a0,-1.505950e-004,source_file: 13654.cal
37-13654,CC_a1,3.168663e-004,
37-13654,CC_a2,-5.245269e-006,
37-13654,CC_a3,2.213640e-007,
37-13654,CC_g,-9.795411e-001,
37-13654,CC_h,1.438246e-001,
37-13654,CC_i,-4.447734e-005,
37-13654,CC_j,2.553003e-005,
37-13654,CC_ctcor,3.250000e-006,
37-13654,CC_cpcor,-9.570000e-008,
37-13654,CC_wbotc,0.000000e+000,
37-13654,CC_pa0,2.270503e-001,
37-13654,CC_pa1,1.624376e-002,
37-13654,CC_pa2,-8.536055e-010,
37-13654,CC_ptca0,5.241639e+005,
37-13654,CC_ptca1,2.220491e-001,
37-13654,CC_ptca2,1.006615e-002,
37-13654,CC_ptcb0,2.520675e+001,
37-13654,CC_ptcb1,-6.500000e-004,
37-13654,CC_ptcb2,0.000000e+000,
37-13654,CC_ptempa0,1.999167e+002,
37-13654,CC_ptempa1,-9.482824e-002,
37-13654,CC_ptempa2,1.530057e-006,
37-13654,CC_p_range,5076,
