serial,name,value,notes
37-13628,CC_a0,-3.040690e-005,source_file CTDMO-R_SBE_37IM_SN_37-13628_Calibration_Files_2024-01-18.zip > 13628.cal
37-13628,CC_a1,2.917573e-004,
37-13628,CC_a2,-3.360729e-006,
37-13628,CC_a3,1.722892e-007,
37-13628,CC_g,-9.743870e-001,
37-13628,CC_h,1.441712e-001,
37-13628,CC_i,-1.214200e-004,
37-13628,CC_j,2.971868e-005,
37-13628,CC_ctcor,3.250000e-006,
37-13628,CC_cpcor,-9.570000e-008,
37-13628,CC_wbotc,3.204122e-007,
37-13628,CC_pa0,-3.192120e-001,
37-13628,CC_pa1,1.610742e-002,
37-13628,CC_pa2,-7.989896e-010,
37-13628,CC_ptca0,5.247092e+005,
37-13628,CC_ptca1,2.312623e-001,
37-13628,CC_ptca2,-5.344342e-002,
37-13628,CC_ptcb0,2.518518e+001,
37-13628,CC_ptcb1,-3.500000e-004,
37-13628,CC_ptcb2,0.000000e+000,
37-13628,CC_ptempa0,1.923518e+002,
37-13628,CC_ptempa1,-8.494989e-002,
37-13628,CC_ptempa2,-8.167985e-007,
37-13628,CC_p_range,5076,
